customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_transactions,total_revenue,avg_transaction,std_transaction,first_transaction,last_transaction,successful_transactions,failed_transactions,customer_tenure_days,days_since_last_transaction,transaction_frequency,payment_failure_rate,avg_monthly_revenue,is_churned,customer_ltv,verified_revenue,acquisition_cost,servicing_cost,transaction_cost,support_cost,infrastructure_cost,payment_processing_cost,total_cost,gross_profit,profit_margin,monthly_profit,customer_roi,profit_per_transaction,profitability_tier,tier_rank
CUST_000725,2023-06-15,India,Technology,Professional,255.76,19,4549.55,239.92684210526315,121.1605602795376,2023-06-16,2024-12-07,17.0,1.0,567,26,1.0035211267605633,0.05,229.07587939698493,0,4558.61,4549.55,100,682.4325,9.5,283.5,227.47750000000002,131.93695000000002,1434.8469499999999,3114.70305,68.46178303348682,164.7991031746032,217.07562956453305,163.93173947368422,High Profit,3
CUST_000726,2023-06-16,Germany,Retail,Professional,197.98,19,3662.98,202.31,19.263461382743348,2023-06-17,2024-12-07,18.0,1.0,566,26,1.0052910052910051,0.05,193.4843959731544,0,3843.89,3662.98,100,549.447,9.5,283.0,183.149,106.22642,1231.32242,2431.65758,66.38468077903784,128.8864441696113,197.48341624446343,127.98197789473684,High Profit,3
CUST_000727,2023-06-16,Japan,Healthcare,Professional,147.22,19,2797.05,147.21315789473684,11.6211469373875,2023-06-16,2024-12-05,19.0,0.0,566,28,1.0052910052910051,0.0,140.79110738255034,0,2797.05,2797.05,100,419.5575,9.5,283.0,139.85250000000002,81.11445,1033.0244500000001,1764.02555,63.06735846695626,93.4995874558304,170.76319442390738,92.84345,High Profit,3
CUST_000728,2023-06-17,USA,Consulting,Premium,1141.02,19,21128.52,1052.249473684211,544.9579285032896,2023-06-17,2024-12-07,18.0,0.0,565,26,1.007067137809187,0.0,1008.03731092437,0,19992.74,21128.52,300,3169.278,9.5,1412.5,1056.4260000000002,612.72708,6560.43108,14568.08892,68.94987874209836,773.5268453097345,222.059933903002,766.7415221052631,High Profit,3
CUST_000729,2023-06-17,Canada,Technology,Professional,296.38,19,5314.48,295.4094736842105,24.78276338140511,2023-06-18,2024-12-06,18.0,0.0,565,27,1.007067137809187,0.0,282.99731092436974,0,5612.78,5314.48,100,797.1719999999999,9.5,282.5,265.724,154.11992,1609.01592,3705.4640799999997,69.7239255769144,196.75030513274336,230.29381089032356,195.0244252631579,High Profit,3
CUST_000730,2023-06-17,USA,Education,Professional,125.4,19,2200.03,117.26736842105262,57.97043334916566,2023-06-19,2024-12-08,17.0,1.0,565,25,1.007067137809187,0.05,112.3401680672269,0,2228.08,2200.03,100,330.0045,9.5,282.5,110.00150000000002,63.80087000000001,895.8068700000001,1304.22313,59.28206115371154,69.25078566371683,145.5919990879284,68.64332263157895,High Profit,3
CUST_000731,2023-06-18,UK,Consulting,Professional,183.17,19,3108.0,184.31105263157892,15.277080107408842,2023-06-16,2024-12-10,17.0,2.0,564,23,1.008849557522124,0.1,176.8641414141414,0,3501.91,3108.0,100,466.2,9.5,282.0,155.4,90.132,1103.232,2004.768,64.5034749034749,106.63659574468085,181.71771667246782,105.5141052631579,High Profit,3
CUST_000732,2023-06-18,USA,Energy,Professional,235.59,19,3778.0,187.1605263157895,148.05266043141103,2023-06-19,2024-12-08,16.0,1.0,564,25,1.008849557522124,0.05,179.59848484848484,0,3556.05,3778.0,100,566.6999999999999,9.5,282.0,188.9,109.56200000000001,1256.6619999999998,2521.338,66.73737427210165,134.11372340425532,200.63772120108672,132.702,High Profit,3
CUST_000733,2023-06-20,Singapore,Real Estate,Basic,95.81,19,1521.7,85.05421052631579,47.616208295050754,2023-06-20,2024-12-11,16.0,1.0,562,22,1.0124333925399644,0.05,81.89341216216215,0,1616.03,1521.7,50,228.255,9.5,93.66666666666667,76.08500000000001,44.1293,501.63596666666666,1020.0640333333333,67.03450307769818,54.451816725978645,203.34746731012575,53.687580701754385,High Profit,3
CUST_000734,2023-06-22,Singapore,Healthcare,Professional,102.34,19,1724.98,95.95105263157896,51.12296547375171,2023-06-22,2024-12-15,16.0,1.0,560,18,1.0160427807486632,0.05,92.69847457627118,0,1823.07,1724.98,100,258.747,9.5,280.0,86.24900000000001,50.024420000000006,784.5204200000001,940.45958,54.52002805829632,50.38176321428571,119.87700460365328,49.49787263157894,High Profit,3
CUST_000735,2023-06-22,Japan,Healthcare,Enterprise,308.66,19,5276.5,308.9963157894737,25.820243610720603,2023-06-21,2024-12-12,17.0,1.0,560,21,1.0160427807486632,0.05,298.5218644067797,0,5870.93,5276.5,200,791.475,9.5,746.6666666666667,263.825,153.01850000000002,2164.485166666667,3112.014833333333,58.97877064973625,166.71508035714282,143.77621437461144,163.79025438596491,High Profit,3
CUST_000736,2023-06-22,Germany,Retail,Professional,106.97,19,1818.63,107.84947368421052,8.832066873793352,2023-06-21,2024-12-12,17.0,1.0,560,21,1.0160427807486632,0.05,104.19355932203388,0,2049.14,1818.63,100,272.7945,9.5,280.0,90.93150000000001,52.74027,805.96627,1012.6637300000001,55.682779344891486,54.24984267857143,125.64591940057244,53.298091052631584,High Profit,3
CUST_000737,2023-06-24,Japan,Technology,Professional,288.74,19,5222.08,289.7652631578947,24.2571099241304,2023-06-26,2024-12-17,18.0,0.0,558,16,1.0196779964221825,0.0,280.89489795918365,0,5505.54,5222.08,100,783.312,9.5,279.0,261.104,151.44032,1584.3563199999999,3637.72368,69.6604356884613,195.57654193548385,229.60262373302493,191.4591410526316,High Profit,3
CUST_000738,2023-06-24,UK,Media,Professional,200.32,19,3461.9700000000003,204.39,22.998747550440413,2023-06-26,2024-12-17,17.0,1.0,558,16,1.0196779964221825,0.05,198.1331632653061,0,3883.41,3461.9700000000003,100,519.2955000000001,9.5,279.0,173.09850000000003,100.39713000000002,1181.29113,2280.67887,65.87806566781342,122.61714354838709,193.06662109618992,120.03573000000002,High Profit,3
CUST_000739,2023-06-25,Australia,Energy,Enterprise,835.98,19,16114.27,848.1194736842106,72.04883702305172,2023-06-26,2024-12-16,19.0,0.0,557,17,1.021505376344086,0.0,823.5572402044294,0,16114.27,16114.27,200,2417.1405,9.5,742.6666666666666,805.7135000000001,467.31383000000005,4642.334496666666,11471.935503333334,71.19115854043238,617.8780342908439,247.1156594073633,603.7860791228071,High Profit,3
CUST_000740,2023-06-25,Australia,Media,Professional,239.36,19,4549.61,239.4531578947368,19.101317596389222,2023-06-27,2024-12-16,19.0,0.0,557,17,1.021505376344086,0.0,232.518398637138,0,4549.61,4549.61,100,682.4414999999999,9.5,278.5,227.4805,131.93869,1429.86069,3119.7493099999997,68.57179648365465,168.0295858168761,218.18554295663586,164.19733210526314,High Profit,3
CUST_000741,2023-06-27,Australia,Healthcare,Basic,73.84,19,1465.73,77.14368421052632,9.949344037856251,2023-06-26,2024-12-18,19.0,0.0,555,15,1.025179856115108,0.0,75.16564102564102,0,1465.73,1465.73,50,219.8595,9.5,92.5,73.2865,42.506170000000004,487.65217,978.07783,66.72974081174567,52.86907189189189,200.56874349600454,51.47778052631579,High Profit,3
CUST_000742,2023-06-27,Germany,Energy,Basic,72.12,19,1296.66,72.58105263157894,6.103050143381713,2023-06-26,2024-12-20,18.0,0.0,555,13,1.025179856115108,0.0,70.72,0,1379.04,1296.66,50,194.499,9.5,92.5,64.83300000000001,37.60314,448.93514000000005,847.72486,65.37757469190073,45.822965405405405,188.8301414765616,44.617097894736844,High Profit,3
CUST_000743,2023-06-27,UK,Manufacturing,Basic,34.85,8,279.40999999999997,34.92625,3.266876785030536,2023-06-25,2024-01-25,8.0,0.0,555,343,0.4316546762589928,0.0,14.328717948717948,1,279.41,279.40999999999997,50,41.9115,4.0,92.5,13.9705,8.10289,210.48488999999998,68.92510999999999,24.668089903725708,3.725681621621621,32.74587073684956,8.615638749999999,Medium Profit,2
CUST_000744,2023-06-28,UK,Healthcare,Professional,201.26,19,3640.01,202.0368421052632,16.84314204411186,2023-06-27,2024-12-20,18.0,0.0,554,13,1.027027027027027,0.0,197.19349315068493,0,3838.7,3640.01,100,546.0015,9.5,277.0,182.00050000000002,105.56029000000001,1220.0622899999998,2419.9477100000004,66.48189730247994,131.04409981949462,198.3462426332348,127.36566894736843,High Profit,3
CUST_000745,2023-06-29,UK,Retail,Professional,293.86,19,5724.68,301.29894736842107,28.857746099470774,2023-06-27,2024-12-22,19.0,0.0,553,11,1.0288808664259927,0.0,294.5804459691252,0,5724.68,5724.68,100,858.702,9.5,276.5,286.23400000000004,166.01572000000002,1696.9517200000003,4027.7282800000003,70.35726503490152,218.5024383363472,237.3507880353838,211.98569894736843,High Profit,3
CUST_000746,2023-06-29,USA,Finance,Basic,66.55,19,1245.18,68.62526315789474,8.421862665719143,2023-06-28,2024-12-22,18.0,0.0,553,11,1.0288808664259927,0.0,67.09502572898799,0,1303.88,1245.18,50,186.77700000000002,9.5,92.16666666666667,62.25900000000001,36.110220000000005,436.8128866666667,808.3671133333334,64.91969942765972,43.85355045207957,185.06027134455877,42.54563754385965,High Profit,3
CUST_000747,2023-07-02,USA,Media,Basic,70.05,19,1372.87,72.25631578947367,6.918158241200645,2023-07-04,2024-12-22,19.0,0.0,550,11,1.0344827586206895,0.0,71.0105172413793,0,1372.87,1372.87,50,205.93049999999997,9.5,91.66666666666666,68.6435,39.81323,465.55389666666656,907.3161033333333,66.08900357159332,49.48996927272728,194.88959491686214,47.753479122807015,High Profit,3
CUST_000748,2023-07-02,France,Healthcare,Professional,161.03,19,3079.64,162.08631578947367,14.05149861937482,2023-07-03,2024-12-22,19.0,0.0,550,11,1.0344827586206895,0.0,159.29172413793103,0,3079.64,3079.64,100,461.94599999999997,9.5,275.0,153.982,89.30956,1089.7375599999998,1989.90244,64.61477445415699,108.54013309090911,182.60382252035072,104.73170736842106,High Profit,3
CUST_000749,2023-07-03,France,Media,Professional,244.99,18,4170.08,245.30611111111116,19.37637437672302,2023-07-04,2024-11-23,17.0,0.0,549,40,0.981818181818182,0.0,228.78290155440413,0,4415.51,4170.08,100,625.512,9.0,274.5,208.50400000000002,120.93232,1338.44832,2831.63168,67.90353374515597,154.73397158469945,211.5607780806957,157.31287111111112,High Profit,3
CUST_000750,2023-07-03,UK,Retail,Enterprise,339.53,19,6049.82,352.94052631578944,62.22252374195949,2023-07-02,2024-12-23,17.0,1.0,549,10,1.0363636363636364,0.05,347.4544041450777,0,6705.87,6049.82,200,907.473,9.5,732.0,302.491,175.44478,2326.9087799999998,3722.91122,61.537553513988854,203.43777158469945,159.9938618994768,195.94269578947367,High Profit,3
CUST_000751,2023-07-03,Germany,Healthcare,Professional,283.93,19,5414.91,284.9952631578947,23.81647057731758,2023-07-01,2024-12-26,19.0,0.0,549,7,1.0363636363636364,0.0,280.56528497409323,0,5414.91,5414.91,100,812.2365,9.5,274.5,270.7455,157.03239,1624.01439,3790.8956099999996,70.00846939284308,207.15276557377047,233.42746427265334,199.52082157894733,High Profit,3
CUST_000752,2023-07-04,USA,Healthcare,Basic,60.74,19,1190.82,62.67473684210526,5.703105750788632,2023-07-04,2024-12-26,19.0,0.0,548,7,1.0382513661202186,0.0,61.80726643598616,0,1190.82,1190.82,50,178.623,9.5,91.33333333333333,59.541,34.53378,423.5311133333333,767.2888866666667,64.43365803955818,42.004866058394164,181.16470372810235,40.38362561403509,High Profit,3
CUST_000753,2023-07-04,UK,Consulting,Basic,32.85,19,632.29,33.27842105263158,2.7765871600419723,2023-07-06,2024-12-27,19.0,0.0,548,6,1.0382513661202186,0.0,32.81782006920415,0,632.29,632.29,50,94.84349999999999,9.5,91.33333333333333,31.6145,18.33641,295.62774333333334,336.6622566666666,53.24491240833583,18.430415510948905,113.88046766878203,17.719066140350876,High Profit,3
CUST_000754,2023-07-04,France,Finance,Professional,122.89,19,1990.0,109.82947368421054,62.17191322576495,2023-07-03,2024-12-25,16.0,1.0,548,8,1.0382513661202186,0.05,108.30934256055365,0,2086.76,1990.0,100,298.5,9.5,274.0,99.5,57.71,839.21,1150.79,57.8286432160804,62.99945255474453,137.12777493118526,60.567894736842106,High Profit,3
CUST_000755,2023-07-05,France,Finance,Enterprise,790.05,19,14284.7,793.8184210526316,65.97947014565783,2023-07-07,2024-12-25,18.0,1.0,547,8,1.04014598540146,0.05,784.188041594454,0,15082.55,14284.7,200,2142.705,9.5,729.3333333333334,714.2350000000001,414.25630000000007,4210.029633333334,10074.670366666667,70.52770003336903,552.541336380256,239.30164972948052,530.2458087719299,High Profit,3
CUST_000756,2023-07-06,Australia,Finance,Professional,198.28,19,3471.5099999999998,203.21526315789475,22.340690670816848,2023-07-07,2024-12-26,17.0,1.0,546,7,1.0420475319926874,0.05,201.0984375,0,3861.09,3471.5099999999998,100,520.7265,9.5,273.0,173.5755,100.67379,1177.47579,2294.03421,66.08173993449536,126.04583571428572,194.82644394752268,120.73864263157894,High Profit,3
CUST_000757,2023-07-07,India,Education,Basic,65.61,19,1252.37,65.91421052631578,5.419655909321053,2023-07-08,2024-12-29,19.0,0.0,545,4,1.043956043956044,0.0,65.34104347826086,0,1252.37,1252.37,50,187.85549999999998,9.5,90.83333333333334,62.6185,36.31873,437.1260633333333,815.2439366666665,65.09609274149545,44.87581302752292,186.50087584573902,42.90757561403508,High Profit,3
CUST_000758,2023-07-08,USA,Manufacturing,Basic,40.69,19,762.27,42.61421052631579,6.688286041688004,2023-07-07,2024-12-29,18.0,1.0,544,4,1.0458715596330277,0.05,42.31724738675958,0,809.67,762.27,50,114.34049999999999,9.5,90.66666666666666,38.1135,22.10583,324.72649666666666,437.5435033333333,57.40006865458871,24.12923731617647,134.74216235038986,23.02860543859649,High Profit,3
CUST_000759,2023-07-08,France,Finance,Enterprise,823.84,8,6030.16,846.055,104.78546191419602,2023-07-09,2024-02-04,7.0,1.0,544,333,0.4403669724770642,0.1111111111111111,353.7512195121951,1,6768.44,6030.16,200,904.524,4.0,725.3333333333333,301.508,174.87464,2310.239973333333,3719.9200266666667,61.6885791864008,205.14264852941176,161.0187716256755,464.99000333333333,High Profit,3
CUST_000760,2023-07-08,USA,Manufacturing,Enterprise,812.06,19,14794.91,736.6184210526316,377.9253521716095,2023-07-07,2024-12-30,18.0,0.0,544,3,1.0458715596330277,0.0,731.4851916376307,0,13995.75,14794.91,200,2219.2365,9.5,725.3333333333333,739.7455,429.05239,4322.867723333333,10472.042276666667,70.78138546747948,577.5023314338235,242.2475760741471,551.1601198245614,High Profit,3
CUST_000761,2023-07-08,USA,Healthcare,Premium,2541.86,19,44827.8,2641.330526315789,359.96439750610034,2023-07-07,2024-12-27,17.0,1.0,544,6,1.0458715596330277,0.05,2622.9240418118466,0,50185.28,44827.8,300,6724.17,9.5,1360.0,2241.3900000000003,1300.0062000000003,11935.066200000001,32892.7338,73.37574853104547,1813.9375257352942,275.5974139464765,1731.1965157894738,High Profit,3
CUST_000762,2023-07-09,UK,Technology,Basic,52.45,19,946.65,52.54052631578947,4.164701501487379,2023-07-08,2025-01-01,18.0,0.0,543,1,1.0477941176470589,0.0,52.26544502617801,0,998.27,946.65,50,141.9975,9.5,90.5,47.3325,27.45285,366.78285,579.86715,61.25465061004596,32.0368591160221,158.09549165125907,30.51932368421053,High Profit,3
CUST_000763,2023-07-09,Germany,Media,Basic,48.04,9,443.6,49.28888888888889,5.751881093269496,2023-07-07,2024-03-06,9.0,0.0,543,302,0.4963235294117647,0.0,23.225130890052355,1,443.6,443.6,50,66.54,4.5,90.5,22.180000000000003,12.864400000000002,246.58440000000002,197.0156,44.41289449954915,10.884839779005524,79.89783619726147,21.890622222222223,Medium Profit,2
CUST_000764,2023-07-10,USA,Healthcare,Basic,47.41,19,763.93,48.1321052631579,4.495641814206002,2023-07-10,2024-12-29,16.0,3.0,542,4,1.049723756906077,0.15,47.96381118881119,0,914.51,763.93,50,114.58949999999999,9.5,90.33333333333333,38.1965,22.15397,324.77330333333333,439.1566966666666,57.48651010781964,24.30756623616236,135.21945682091211,23.113510350877192,High Profit,3
CUST_000765,2023-07-11,Australia,Consulting,Professional,224.51,18,4075.33,226.40722222222223,20.202566757587302,2023-07-10,2024-11-30,18.0,0.0,541,33,0.996309963099631,0.0,214.11541155866897,0,4075.33,4075.33,100,611.2995,9.0,270.5,203.7665,118.18457000000001,1312.7505700000002,2762.57943,67.78787067550357,153.19294436229202,210.44206669055185,153.476635,High Profit,3
CUST_000766,2023-07-12,UK,Real Estate,Professional,190.04,4,368.46000000000004,95.48,183.18748265097156,2023-07-14,2023-10-09,2.0,1.0,540,451,0.22181146025878,0.2,20.101052631578945,1,381.92,368.46000000000004,100,55.269000000000005,2.0,270.0,18.423000000000002,10.685340000000002,456.37734,-87.91733999999997,-23.860755577267533,-4.884296666666665,-19.26417731432502,-21.979334999999992,Loss-Making,0
CUST_000767,2023-07-12,Canada,Education,Basic,32.88,18,582.05,34.16166666666666,3.966471613263294,2023-07-13,2024-12-04,17.0,0.0,540,29,0.99815157116451,0.0,32.36368421052632,0,614.91,582.05,50,87.30749999999999,9.0,90.0,29.1025,16.87945,282.28945000000004,299.7605499999999,51.50082467141996,16.653363888888883,106.18907295331081,16.653363888888883,High Profit,3
CUST_000768,2023-07-13,UK,Consulting,Basic,40.68,18,736.66,40.92555555555556,3.4581756874061966,2023-07-14,2024-12-05,18.0,0.0,539,28,1.0,0.0,38.83971880492091,0,736.66,736.66,50,110.499,9.0,89.83333333333333,36.833,21.36314,317.52847333333335,419.1315266666666,56.89619725065385,23.3282853432282,131.99809209760943,23.285084814814812,High Profit,3
CUST_000769,2023-07-13,USA,Finance,Professional,150.02,18,2661.69,155.72944444444445,26.5241325127808,2023-07-13,2024-12-05,17.0,0.0,539,28,1.0,0.0,147.7924428822496,0,2803.13,2661.69,100,399.2535,9.0,269.5,133.08450000000002,77.18901000000001,988.0270100000001,1673.6629899999998,62.879711386374815,93.15378423005566,169.39445714140948,92.98127722222222,High Profit,3
CUST_000770,2023-07-14,USA,Healthcare,Professional,277.85,18,5156.3,286.4611111111111,31.737143740583484,2023-07-16,2024-12-03,18.0,0.0,538,30,1.0018552875695732,0.0,272.3397887323944,0,5156.3,5156.3,100,773.445,9.0,269.0,257.815,149.5327,1558.7927000000002,3597.5073,69.7691619960049,200.6044962825279,230.78805154784212,199.8615166666667,High Profit,3
CUST_000771,2023-07-14,Canada,Healthcare,Basic,44.99,10,405.6,45.061,4.085302790355801,2023-07-15,2024-04-11,9.0,1.0,538,266,0.5565862708719852,0.0909090909090909,23.799823943661973,1,450.61,405.6,50,60.84,5.0,89.66666666666667,20.28,11.762400000000001,237.54906666666668,168.05093333333335,41.432675871137405,9.370869888475838,70.74367232481936,16.805093333333335,Medium Profit,2
CUST_000772,2023-07-14,Germany,Energy,Basic,29.18,18,503.36,29.41222222222222,2.3834615350134967,2023-07-12,2024-12-05,17.0,1.0,538,28,1.0018552875695732,0.0526315789473684,27.962323943661968,0,529.42,503.36,50,75.504,9.0,89.66666666666667,25.168000000000003,14.59744,263.9361066666667,239.4238933333333,47.565140919686364,13.35077472118959,90.71282302262242,13.301327407407406,Medium Profit,2
CUST_000773,2023-07-15,India,Technology,Professional,147.91,18,2787.06,154.83666666666667,22.126020082831943,2023-07-13,2024-12-08,18.0,0.0,537,25,1.003717472118959,0.0,147.46349206349208,0,2787.06,2787.06,100,418.05899999999997,9.0,268.5,139.353,80.82474,1015.73674,1771.32326,63.55526109950988,98.95660670391062,174.3880269606079,98.40684777777777,High Profit,3
CUST_000774,2023-07-15,Australia,Real Estate,Professional,171.8,18,3140.54,174.47444444444443,16.124386435101858,2023-07-13,2024-12-05,18.0,0.0,537,28,1.003717472118959,0.0,166.16613756613756,0,3140.54,3140.54,100,471.08099999999996,9.0,268.5,157.02700000000002,91.07566,1096.68366,2043.85634,65.07977417896285,114.1819184357542,186.36699118868972,113.54757444444445,High Profit,3
CUST_000775,2023-07-17,USA,Finance,Professional,134.79,18,2341.9,143.98166666666668,26.395854008225047,2023-07-19,2024-12-08,16.0,1.0,535,25,1.007462686567164,0.0526315789473684,137.610796460177,0,2591.67,2341.9,100,351.285,9.0,267.5,117.09500000000001,67.91510000000001,912.7951000000002,1429.1048999999998,61.023310132798144,80.13672336448597,156.56360337604787,79.39471666666665,High Profit,3
CUST_000776,2023-07-18,India,Technology,Professional,209.57,18,3879.57,215.53166666666667,24.09612667189968,2023-07-18,2024-12-09,18.0,0.0,534,24,1.0093457943925237,0.0,206.36010638297876,0,3879.57,3879.57,100,581.9355,9.0,267.0,193.97850000000003,112.50753000000002,1264.42153,2615.14847,67.40820425975043,146.91845337078652,206.8256833620984,145.2860261111111,High Profit,3
CUST_000777,2023-07-18,Australia,Media,Enterprise,456.16,18,7798.14,462.52833333333336,39.638562069545046,2023-07-20,2024-12-09,17.0,1.0,534,24,1.0093457943925237,0.0526315789473684,442.8462765957447,0,8325.51,7798.14,200,1169.721,9.0,712.0,389.90700000000004,226.14606000000003,2706.77406,5091.36594,65.28949134024266,286.03179438202244,188.0971897595324,282.8536633333333,High Profit,3
CUST_000778,2023-07-19,USA,Retail,Basic,58.14,18,929.12,51.10944444444445,29.88388242991475,2023-07-19,2024-12-10,16.0,0.0,533,23,1.0112359550561798,0.0,49.0214920071048,0,919.97,929.12,50,139.368,9.0,88.83333333333333,46.456,26.944480000000002,360.6018133333333,568.5181866666667,61.18888697548935,31.99914746716698,157.65816078721141,31.584343703703706,High Profit,3
CUST_000779,2023-07-22,France,Education,Professional,153.25,18,2488.77,154.52055555555555,12.723243885398103,2023-07-24,2024-12-13,16.0,2.0,530,20,1.0169491525423728,0.1052631578947368,149.00196428571428,0,2781.37,2488.77,100,373.3155,9.0,265.0,124.4385,72.17433,943.92833,1544.84167,62.07249645407169,87.44386811320754,163.66090739113636,85.82453722222222,High Profit,3
CUST_000780,2023-07-23,Japan,Healthcare,Enterprise,699.08,18,12279.16,720.6777777777778,87.86753918160029,2023-07-25,2024-12-15,17.0,1.0,529,18,1.018867924528302,0.0526315789473684,696.1824686940967,0,12972.2,12279.16,200,1841.874,9.0,705.3333333333333,613.958,356.09564,3726.260973333333,8552.899026666666,69.65377946591352,485.0415327032136,229.53032779708008,475.161057037037,High Profit,3
CUST_000781,2023-07-23,UK,Healthcare,Basic,64.14,18,1088.22,56.34722222222222,32.89911956725671,2023-07-22,2024-12-16,17.0,0.0,529,17,1.018867924528302,0.0,54.43202146690519,0,1014.25,1088.22,50,163.233,9.0,88.16666666666666,54.411,31.558380000000003,396.3690466666667,691.8509533333333,63.57638651498165,39.235403780718336,174.54716990430313,38.43616407407407,High Profit,3
CUST_000782,2023-07-23,Australia,Technology,Basic,41.55,18,745.65,43.755,6.967301148516379,2023-07-25,2024-12-13,17.0,0.0,529,20,1.018867924528302,0.0,42.26779964221825,0,787.59,745.65,50,111.8475,9.0,88.16666666666666,37.2825,21.62385,317.92051666666663,427.72948333333335,57.363304946467295,24.256870510396976,134.53975472171217,23.762749074074076,High Profit,3
CUST_000783,2023-07-24,Japan,Energy,Professional,295.28,18,5099.18,299.86333333333334,26.567873124376003,2023-07-25,2024-12-16,17.0,1.0,528,17,1.0207939508506616,0.0526315789473684,290.1903225806452,0,5397.54,5099.18,100,764.8770000000001,9.0,264.0,254.95900000000003,147.87622000000002,1540.7122200000001,3558.46778,69.78509838836831,202.1856693181818,230.96252069708382,197.69265444444443,High Profit,3
CUST_000784,2023-07-25,France,Media,Basic,33.82,18,579.34,34.071666666666665,2.9216136757942914,2023-07-27,2024-12-16,17.0,1.0,527,17,1.0227272727272727,0.0526315789473684,33.03177737881508,0,613.29,579.34,50,86.901,9.0,87.83333333333333,28.967000000000002,16.80086,279.5021933333333,299.8378066666667,51.7550672604458,17.06856584440228,107.27565429480592,16.65765592592593,High Profit,3
CUST_000785,2023-07-25,France,Real Estate,Professional,272.21,18,4985.92,276.99555555555554,22.560823468028712,2023-07-26,2024-12-17,18.0,0.0,527,16,1.0227272727272727,0.0,268.5414721723519,0,4985.92,4985.92,100,747.888,9.0,263.5,249.29600000000002,144.59168,1514.27568,3471.6443200000003,69.62896155574097,197.62681138519926,229.26104974491835,192.8691288888889,High Profit,3
CUST_000786,2023-07-26,France,Manufacturing,Basic,51.91,18,952.44,52.91333333333333,4.316996504924391,2023-07-26,2024-12-18,18.0,0.0,526,15,1.0246679316888043,0.0,51.39064748201439,0,952.44,952.44,50,142.866,9.0,87.66666666666667,47.62200000000001,27.620760000000004,364.7754266666667,587.6645733333334,61.70095474080607,33.516990874524716,161.10311451169756,32.648031851851854,High Profit,3
CUST_000787,2023-07-28,Canada,Energy,Enterprise,618.72,16,8864.32,555.04375,314.2774791565568,2023-07-26,2024-10-22,14.0,1.0,524,72,0.9142857142857144,0.0588235294117647,480.904332129964,1,8880.7,8864.32,200,1329.648,8.0,698.6666666666666,443.216,257.06528000000003,2936.5959466666664,5927.724053333333,66.87172905911942,339.3735145038168,201.8569854685627,370.48275333333333,High Profit,3
CUST_000788,2023-07-30,USA,Education,Basic,43.05,18,707.85,44.72833333333333,4.426467520030205,2023-07-28,2024-12-20,16.0,1.0,522,13,1.032504780114723,0.0526315789473684,43.75597826086957,0,805.11,707.85,50,106.1775,9.0,87.0,35.392500000000005,20.52765,308.09765,399.75235000000004,56.47416119234301,22.97427298850575,129.7485878259701,22.20846388888889,High Profit,3
CUST_000789,2023-07-30,USA,Consulting,Professional,255.9,18,4138.26,202.22,165.64453464821452,2023-07-30,2024-12-23,16.0,0.0,522,10,1.032504780114723,0.0,197.82391304347829,0,3639.96,4138.26,100,620.739,9.0,261.0,206.913,120.00954000000002,1317.66154,2820.59846,68.15904413932425,162.10335977011496,214.06092341436937,156.69991444444446,High Profit,3
CUST_000790,2023-07-31,France,Consulting,Professional,147.52,7,1071.58,153.08285714285714,16.580112297856235,2023-07-29,2024-01-29,7.0,0.0,521,339,0.4022988505747126,0.0,58.34373865698729,1,1071.58,1071.58,100,160.737,3.5,260.5,53.579,31.07582,609.3918199999999,462.18818,43.1314675525859,26.613522840690976,75.84417198117296,66.02688285714285,Medium Profit,2
CUST_000791,2023-08-01,USA,Education,Basic,70.42,18,1335.45,74.19166666666666,11.253952116269826,2023-08-01,2024-12-22,18.0,0.0,520,11,1.0364683301343571,0.0,72.84272727272727,0,1335.45,1335.45,50,200.3175,9.0,86.66666666666666,66.77250000000001,38.72805,451.48471666666666,883.9652833333334,66.19231594843187,50.99799711538463,195.7907434518917,49.10918240740742,High Profit,3
CUST_000792,2023-08-01,France,Real Estate,Professional,298.56,18,4455.75,266.82,143.7859188475128,2023-08-02,2024-12-21,15.0,1.0,520,12,1.0364683301343571,0.0526315789473684,261.9687272727273,0,4802.76,4455.75,100,668.3625,9.0,260.0,222.78750000000002,129.21675000000002,1389.3667500000001,3066.38325,68.81856589799696,176.90672596153846,220.7036586991879,170.354625,High Profit,3
CUST_000793,2023-08-02,Singapore,Retail,Basic,80.27,9,645.9,80.82555555555555,7.911635594349492,2023-08-03,2024-03-30,8.0,1.0,519,278,0.5192307692307693,0.1,39.75027322404371,1,727.43,645.9,50,96.88499999999999,4.5,86.5,32.295,18.7311,288.91110000000003,356.98889999999994,55.26999535531816,20.6351965317919,123.5635806308584,39.665433333333326,High Profit,3
CUST_000794,2023-08-03,Canada,Energy,Professional,251.1,4,488.73,256.885,20.462037207146963,2023-08-02,2023-11-01,2.0,2.0,518,428,0.2312138728323699,0.4,56.2521897810219,1,1027.54,488.73,100,73.3095,2.0,259.0,24.436500000000002,14.17317,472.91917000000007,15.810829999999953,3.235084811654687,0.9156851351351325,3.3432415099603494,3.9527074999999883,Low Profit,1
