customer_id,country,industry,subscription_type,total_revenue,acquisition_cost,servicing_cost,transaction_cost,total_cost,gross_profit,profit_margin,monthly_profit,profitability_tier
CUST_000615,Singapore,Finance,Professional,4000.31,100,600.0464999999999,11.0,711.0464999999999,3289.2635,82.22500949924006,143.63596069868996,High
CUST_000616,Brazil,Energy,Basic,1765.12,50,264.768,11.0,325.768,1439.3519999999999,81.54368233501215,62.853799126637554,High
CUST_000617,USA,Finance,Basic,1345.11,50,201.76649999999998,11.0,262.76649999999995,1082.3435,80.46445670274771,47.33280612244898,High
CUST_000618,France,Real Estate,Basic,1105.92,50,165.888,11.0,226.888,879.032,79.48351161465915,38.49775182481752,High
CUST_000619,Japan,Finance,Professional,3573.94,100,536.091,11.0,647.091,2926.849,81.89395486786329,128.1831678832117,High
CUST_000620,India,Real Estate,Basic,1621.66,50,243.249,11.0,304.249,1317.411,81.23792140201151,57.78118421052632,High
CUST_000621,Japan,Education,Enterprise,21920.0,200,3288.0,11.0,3499.0,18421.0,84.03737042090766,810.307917888563,High
CUST_000622,Australia,Real Estate,Enterprise,8905.039999999999,200,1335.7559999999999,11.0,1546.7559999999999,7358.284,82.63046249038467,325.58778761061944,High
CUST_000623,Australia,Media,Professional,6444.35,100,966.6525,11.0,1077.6525000000001,5366.6975,83.27743173876071,237.46449115044248,High
CUST_000624,USA,Energy,Basic,1665.01,50,249.7515,11.0,310.75149999999996,1354.2585,81.33586983940133,60.01145494830133,High
CUST_000625,Brazil,Media,Professional,5381.57,100,807.2354999999999,11.0,918.2354999999999,4463.3345,82.93725077021989,197.78439438700147,High
CUST_000626,Australia,Media,Professional,5329.29,100,799.3935,11.0,910.3935,4418.8965,82.91701536787195,196.3954,High
CUST_000627,USA,Real Estate,Basic,1020.93,50,153.1395,8.0,211.1395,809.7905,79.31812839148236,35.99068888888889,High
CUST_000628,Canada,Healthcare,Professional,4685.05,100,702.7575,11.0,813.7575,3871.2925,82.63058530733865,172.3127225519288,High
CUST_000629,USA,Retail,Professional,3473.03,100,520.9545,11.0,631.9545,2841.0755,81.80370799069402,126.45736646884274,High
CUST_000630,USA,Manufacturing,Professional,1189.47,100,178.4205,4.0,282.4205,907.0495000000001,76.2559689948549,40.49328125000001,High
CUST_000631,USA,Manufacturing,Enterprise,3457.89,200,518.6835,4.0,722.6835,2735.2065,79.10021978657565,122.10743303571428,High
CUST_000632,UK,Real Estate,Professional,1849.48,100,277.42199999999997,4.0,381.42199999999997,1468.058,79.37636862053863,65.63597615499255,High
CUST_000633,USA,Real Estate,Basic,1497.11,50,224.5665,11.0,285.5665,1211.5434999999998,80.9249425563749,54.16736959761549,High
CUST_000634,UK,Healthcare,Professional,3259.39,100,488.90849999999995,7.5,596.4085,2662.9815,81.70158618150579,119.2379776119403,High
CUST_000635,France,Manufacturing,Basic,1568.2,50,235.23,9.5,294.73,1273.47,81.20532326665433,57.02104477611941,High
CUST_000636,Canada,Education,Enterprise,13396.94,200,2009.541,11.0,2220.541,11176.399000000001,83.42495120157946,501.1838116591929,High
CUST_000637,Australia,Technology,Basic,1826.07,50,273.91049999999996,11.0,334.91049999999996,1491.1595,81.65904560588802,66.86813901345292,High
CUST_000638,Germany,Real Estate,Basic,1543.44,50,231.516,11.0,292.51599999999996,1250.924,81.04726424568337,56.0952466367713,High
CUST_000639,USA,Media,Premium,26991.22,300,4048.683,11.0,4359.683,22631.537,83.84774239632651,1016.3863922155689,High
CUST_000640,USA,Retail,Professional,3557.93,100,533.6895,11.0,644.6895,2913.2405,81.87997830205119,131.03030734632682,High
CUST_000641,France,Technology,Professional,2394.58,100,359.18699999999995,7.0,466.18699999999995,1928.393,80.53123916829186,86.86454954954955,High
CUST_000642,Germany,Education,Basic,718.01,50,107.7015,4.0,161.7015,556.3085,77.47813431380742,25.096624060150372,High
CUST_000643,UK,Healthcare,Professional,4112.28,100,616.842,11.0,727.842,3384.4379999999996,82.30056732380254,152.91135542168672,High
CUST_000644,USA,Healthcare,Basic,1869.25,50,280.3875,11.0,341.3875,1527.8625,81.7362218203995,69.02993222891567,High
CUST_000645,USA,Retail,Basic,978.97,50,146.8455,11.0,207.8455,771.1245,78.76815665284276,34.839962349397595,High
CUST_000646,UK,Consulting,Basic,1751.27,50,262.6905,11.0,323.6905,1427.5795,81.51634804257458,64.59635746606335,High
CUST_000647,Germany,Consulting,Professional,4983.42,100,747.513,11.0,858.513,4124.907,82.77244789231513,186.64737556561084,High
CUST_000648,Australia,Finance,Basic,1637.14,50,245.571,11.0,306.571,1330.569,81.27349357114497,60.29768882175227,High
CUST_000649,USA,Retail,Basic,1648.82,50,247.32299999999998,10.5,307.823,1340.9969999999998,81.33021597132512,60.862193645990914,High
CUST_000650,France,Technology,Professional,4512.86,100,676.929,10.5,787.429,3725.4309999999996,82.5512589549444,169.33777272727272,High
CUST_000651,USA,Energy,Premium,21606.49,300,3240.9735,6.5,3547.4735,18059.0165,83.58140605836208,820.8643863636364,High
CUST_000652,USA,Energy,Professional,2801.17,100,420.1755,10.5,530.6755,2270.4945,81.05493042217921,103.3609028831563,High
CUST_000653,Canada,Manufacturing,Enterprise,10602.46,200,1590.369,10.5,1800.869,8801.590999999999,83.01453340589504,401.2883434650455,High
CUST_000654,Canada,Manufacturing,Enterprise,20628.29,200,3094.2435,10.5,3304.7435,17323.5465,83.97951600471197,791.0295205479453,High
CUST_000655,UK,Energy,Enterprise,19784.54,200,2967.681,10.5,3178.181,16606.359,83.93599551164924,758.2812328767124,High
CUST_000656,USA,Healthcare,Enterprise,8322.47,200,1248.3704999999998,10.5,1458.8704999999998,6863.599499999999,82.47060371427747,313.4063698630137,High
CUST_000657,Germany,Media,Enterprise,4574.27,200,686.1405000000001,2.5,888.6405000000001,3685.6295000000005,80.57288797362645,168.8074580152672,High
CUST_000658,Germany,Manufacturing,Professional,5784.73,100,867.7094999999999,10.5,978.2094999999999,4806.5205,83.0896548505205,220.14597709923663,High
CUST_000659,Germany,Finance,Professional,3339.14,100,500.871,7.0,607.871,2731.269,81.79533713669646,125.09629007633588,High
CUST_000660,USA,Finance,Basic,889.48,50,133.422,10.5,193.922,695.558,78.19739401229918,31.906330275229358,High
CUST_000661,USA,Education,Basic,355.87,50,53.3805,2.0,105.3805,250.48950000000002,70.38594470046084,11.507940275650844,High
CUST_000662,Japan,Media,Basic,1371.84,50,205.77599999999998,10.5,266.27599999999995,1105.5639999999999,80.58927725334402,50.869509202453976,High
CUST_000663,Singapore,Consulting,Basic,1608.88,50,241.332,10.5,301.832,1307.0480000000002,81.23911516635694,60.23262672811061,High
CUST_000664,USA,Media,Enterprise,12160.11,200,1824.0165,10.5,2034.5165,10125.5935,83.26886165597051,466.61721198156687,High
CUST_000665,France,Healthcare,Professional,4768.0,100,715.1999999999999,10.5,825.6999999999999,3942.3,82.68229303210354,181.9523076923077,High
CUST_000666,Germany,Healthcare,Professional,3463.7,100,519.555,10.5,630.055,2833.645,81.80953370807602,130.7836153846154,High
CUST_000667,USA,Manufacturing,Premium,50483.71,300,7572.5565,10.5,7883.0565,42600.6535,84.38493340031202,1978.3585216718266,High
CUST_000668,Singapore,Education,Professional,3865.28,100,579.792,10.5,690.292,3174.9880000000003,82.14100365043761,147.44526315789474,High
CUST_000669,USA,Real Estate,Professional,3569.27,100,535.3905,10.5,645.8905,2923.3795,81.90389938587053,135.76065789473682,High
CUST_000670,USA,Technology,Basic,1920.53,50,288.0795,10.5,348.5795,1571.9505,81.84940173076322,73.11397674418605,High
CUST_000671,USA,Healthcare,Professional,5312.7,100,796.905,10.5,907.405,4405.295,82.9199222242509,205.21560559006213,High
CUST_000672,Japan,Real Estate,Professional,5049.27,100,757.3905000000001,10.5,867.8905000000001,4181.3795,82.81140083338614,195.39156542056077,High
CUST_000673,Canada,Education,Professional,5703.29,100,855.4934999999999,10.5,965.9934999999999,4737.2965,83.06237616818333,221.71434477379097,High
CUST_000674,UK,Energy,Basic,1107.65,50,166.1475,10.5,226.6475,881.0025,79.53726775364281,41.23256630265211,High
CUST_000675,Singapore,Media,Basic,1823.53,50,273.5295,10.5,334.0295,1489.5005,81.68181120238658,69.71141185647426,High
CUST_000676,Japan,Real Estate,Professional,3228.88,100,484.332,10.5,594.832,2634.0480000000002,81.5775080600454,123.47100000000002,High
CUST_000677,UK,Manufacturing,Professional,2419.71,100,362.9565,8.0,470.9565,1948.7535,80.53632238440811,91.3478203125,High
CUST_000678,Germany,Consulting,Enterprise,8533.67,200,1280.0505,10.5,1490.5505,7043.1195,82.53320372922349,331.18116771159873,High
CUST_000679,Brazil,Real Estate,Professional,4942.19,100,741.3285,10.5,851.8285,4090.3614999999995,82.76398162761522,192.63868916797486,High
CUST_000680,USA,Technology,Professional,2363.72,100,354.55799999999994,10.5,465.05799999999994,1898.6619999999998,80.32482559344764,89.41893249607534,High
CUST_000681,Brazil,Real Estate,Basic,640.7,50,96.105,10.5,156.60500000000002,484.095,75.55602378611228,22.798822605965462,High
CUST_000682,France,Finance,Professional,3946.1,100,591.915,10.5,702.415,3243.685,82.1995585525999,153.24496062992125,High
CUST_000683,Canada,Technology,Basic,1878.57,50,281.78549999999996,10.5,342.28549999999996,1536.2845,81.77902990556697,72.58037007874016,High
CUST_000684,Canada,Media,Enterprise,9460.95,200,1419.1425000000002,10.5,1629.6425000000002,7831.307500000001,82.77497738073092,371.15201421800947,High
CUST_000685,USA,Finance,Basic,1946.78,50,292.017,10.5,352.517,1594.263,81.89188356217157,75.55748815165876,High
CUST_000686,Singapore,Manufacturing,Basic,768.84,50,115.326,9.5,174.826,594.014,77.2600637315471,28.152322274881517,High
CUST_000687,Japan,Manufacturing,Professional,2502.79,100,375.4185,10.5,485.9185,2016.8715,80.5846052421288,95.73757120253164,High
CUST_000688,USA,Education,Enterprise,10043.61,200,1506.5415,10.0,1716.5415,8327.068500000001,82.90903578590189,395.8986608557845,High
CUST_000689,UK,Education,Professional,4763.42,100,714.513,10.0,824.513,3938.907,82.6905612132434,187.86519872813992,High
CUST_000690,UK,Finance,Professional,2253.74,100,338.061,10.0,448.061,1805.6789999999999,80.11886855241264,86.25855095541401,High
CUST_000691,USA,Manufacturing,Basic,1602.03,50,240.3045,10.0,300.30449999999996,1301.7255,81.25424458815012,62.283516746411486,High
CUST_000692,India,Retail,Basic,1004.62,50,150.69299999999998,8.5,209.19299999999998,795.427,79.17611458945085,38.11950479233227,High
CUST_000693,France,Healthcare,Basic,1605.2,50,240.78,10.0,300.78,1304.42,81.26164177895727,62.61216000000001,High
CUST_000694,Australia,Technology,Basic,941.31,50,141.1965,10.0,201.1965,740.1134999999999,78.62506905196958,35.582379807692305,High
CUST_000695,India,Healthcare,Professional,483.97,100,72.5955,2.0,174.59550000000002,309.3745,63.922992685648175,14.921599678456591,High
CUST_000696,USA,Retail,Basic,1341.17,50,201.1755,10.0,261.1755,1079.9945,80.52569379203388,52.173647342995174,High
CUST_000697,USA,Real Estate,Professional,1903.41,100,285.5115,10.0,395.5115,1507.8985,79.2204820796251,73.0807027463651,High
CUST_000698,UK,Education,Enterprise,18025.2,200,2703.78,10.0,2913.78,15111.42,83.83491787335626,733.5640776699029,High
CUST_000699,UK,Media,Basic,1589.33,50,238.3995,10.0,298.3995,1290.9305,81.22431323694113,62.869991883116874,High
CUST_000700,France,Real Estate,Professional,2273.43,100,341.01449999999994,10.0,451.01449999999994,1822.4154999999998,80.16114346540924,88.75400162337661,High
CUST_000701,USA,Media,Basic,744.38,50,111.657,10.0,171.65699999999998,572.723,76.93856714894073,27.93770731707317,High
CUST_000702,USA,Healthcare,Professional,2483.11,100,372.4665,10.0,482.4665,2000.6435000000001,80.56974693128,97.75131107491858,High
CUST_000703,France,Education,Professional,5553.41,100,833.0115,10.0,943.0115,4610.3985,83.01908553648023,225.26377035830623,High
CUST_000704,Japan,Finance,Enterprise,11858.89,200,1778.8335,10.0,1988.8335,9870.056499999999,83.22910640953208,482.2503175895765,High
CUST_000705,France,Finance,Enterprise,15237.55,200,2285.6324999999997,10.0,2495.6324999999997,12741.9175,83.62177080844965,623.5848694942904,High
CUST_000706,USA,Finance,Basic,691.34,50,103.70100000000001,10.0,163.70100000000002,527.639,76.32009835828451,25.82246329526917,High
CUST_000707,USA,Consulting,Basic,603.74,50,90.56099999999999,10.0,150.56099999999998,453.17900000000003,75.06070393374742,22.1784176182708,High
CUST_000708,Germany,Finance,Premium,38282.36,300,5742.354,10.0,6052.354,32230.006,84.19020556982235,1582.4880196399345,High
CUST_000709,USA,Retail,Basic,1490.38,50,223.55700000000002,10.0,283.557,1206.823,80.97363777266354,59.254811783960726,High
CUST_000710,Germany,Finance,Premium,43390.49,300,6508.5734999999995,7.5,6816.0734999999995,36574.4165,84.29129993892673,1798.7417950819672,High
CUST_000711,UK,Consulting,Professional,4854.02,100,728.1030000000001,10.0,838.1030000000001,4015.9170000000004,82.73366666460652,197.8284236453202,High
CUST_000712,USA,Retail,Basic,724.89,50,108.73349999999999,10.0,168.7335,556.1565,76.72182369982067,27.396871921182267,High
CUST_000713,Singapore,Healthcare,Premium,25760.53,300,3864.0795,10.0,4174.0795,21586.4505,83.79657608109147,1066.8756425041186,High
CUST_000714,USA,Healthcare,Premium,45646.67,300,6847.000499999999,10.0,7157.000499999999,38489.669499999996,84.32085203129778,1905.4291831683167,High
CUST_000715,France,Media,Enterprise,1553.87,200,233.08049999999997,1.5,434.5805,1119.2894999999999,72.03191366128658,55.41037128712871,High
CUST_000716,Germany,Media,Professional,3015.06,100,452.25899999999996,10.0,562.259,2452.801,81.3513782432912,121.8278642384106,High
CUST_000717,Germany,Finance,Professional,2981.87,100,447.28049999999996,10.0,557.2805,2424.5895,81.31076703287859,120.62634328358209,High
CUST_000718,USA,Healthcare,Basic,818.07,50,122.7105,9.5,182.2105,635.8595,77.72583365929982,31.740074875207984,High
CUST_000719,UK,Consulting,Professional,3750.93,100,562.6395,9.5,672.1395,3078.7905,82.08050515337489,153.939525,High
CUST_000720,USA,Consulting,Professional,3089.01,100,463.3515,9.5,572.8515,2516.1585000000005,81.45491126635632,125.80792500000003,High
CUST_000721,India,Technology,Basic,1693.13,50,253.9695,9.5,313.46950000000004,1379.6605,81.48531722125753,69.09818864774624,High
CUST_000722,Canada,Manufacturing,Professional,2092.29,100,313.8435,9.5,423.3435,1668.9465,79.76611862543612,83.58663606010018,High
CUST_000723,Japan,Consulting,Basic,1251.69,50,187.7535,9.5,247.2535,1004.4365,80.24578573140528,50.474195979899505,High
CUST_000724,Canada,Media,Enterprise,9623.17,200,1443.4755,9.5,1652.9755,7970.1945,82.82287663745248,400.5122864321608,High
CUST_000725,India,Technology,Professional,4558.61,100,683.7914999999999,9.5,793.2914999999999,3765.3185,82.59777081660677,189.21198492462312,High
CUST_000726,Germany,Retail,Professional,3843.89,100,576.5835,9.5,686.0835,3157.8064999999997,82.1511095501964,158.94999161073824,High
CUST_000727,Japan,Healthcare,Professional,2797.05,100,419.5575,9.5,529.0575,2267.9925000000003,81.0848712576777,114.16069630872484,High
CUST_000728,USA,Consulting,Premium,19992.74,300,2998.911,9.5,3308.411,16684.329,83.45189631241325,841.2266722689077,High
CUST_000729,Canada,Technology,Professional,5612.78,100,841.9169999999999,9.5,951.4169999999999,4661.362999999999,83.04894713680717,235.02670588235293,High
CUST_000730,USA,Education,Professional,2228.08,100,334.212,9.5,443.712,1784.368,80.08509530584492,89.96813445378152,High
CUST_000731,UK,Consulting,Professional,3501.91,100,525.2864999999999,9.5,634.7864999999999,2867.1234999999997,81.87290115136838,144.80421717171714,High
CUST_000732,USA,Energy,Professional,3556.05,100,533.4075,9.5,642.9075,2913.1425,81.92051034009549,147.1284090909091,High
CUST_000733,Singapore,Real Estate,Basic,1616.03,50,242.40449999999998,9.5,301.9045,1314.1255,81.31763446449347,66.59419763513513,High
CUST_000734,Singapore,Healthcare,Professional,1823.07,100,273.46049999999997,9.5,382.96049999999997,1440.1095,78.99321477938435,73.22590677966102,High
CUST_000735,Japan,Healthcare,Enterprise,5870.93,200,880.6395,9.5,1090.1395,4780.7905,81.43143176390832,243.09104237288133,High
CUST_000736,Germany,Retail,Professional,2049.14,100,307.371,9.5,416.871,1632.2689999999998,79.65590610741037,82.9967288135593,High
CUST_000737,Japan,Technology,Professional,5505.54,100,825.831,9.5,935.331,4570.209,83.01094350246568,233.17392857142855,High
CUST_000738,UK,Media,Professional,3883.41,100,582.5115,9.5,692.0115,3191.3985,82.18010155996518,162.82645408163262,High
CUST_000739,Australia,Energy,Enterprise,16114.27,200,2417.1405,9.5,2626.6405,13487.629500000001,83.69985813824758,689.3166695059625,High
CUST_000740,Australia,Media,Professional,4549.61,100,682.4414999999999,9.5,791.9414999999999,3757.6684999999998,82.59301875761052,192.0443867120954,High
CUST_000741,Australia,Healthcare,Basic,1465.73,50,219.8595,9.5,279.3595,1186.3705,80.94003711435862,60.83951282051282,High
CUST_000742,Germany,Energy,Basic,1379.04,50,206.856,9.5,266.356,1112.684,80.68481925963525,57.060717948717944,High
CUST_000743,UK,Manufacturing,Basic,279.41,50,41.911500000000004,4.0,95.9115,183.49850000000004,65.67121179586287,9.410179487179489,High
CUST_000744,UK,Healthcare,Professional,3838.7,100,575.805,9.5,685.305,3153.395,82.14725780275144,161.9894691780822,High
CUST_000745,UK,Retail,Professional,5724.68,100,858.702,9.5,968.202,4756.478,83.08708419145839,244.758730703259,High
CUST_000746,USA,Finance,Basic,1303.88,50,195.58200000000002,9.5,255.08200000000002,1048.798,80.43607973065212,53.96902229845626,High
CUST_000747,USA,Media,Basic,1372.87,50,205.93049999999997,9.5,265.43049999999994,1107.4395,80.6654259658528,57.281353448275866,High
CUST_000748,France,Healthcare,Professional,3079.64,100,461.94599999999997,9.5,571.4459999999999,2508.194,81.44412514409105,129.73417241379312,High
CUST_000749,France,Media,Professional,4415.51,100,662.3265,9.0,771.3265,3644.1835,82.53124207341376,188.81779792746113,High
CUST_000750,UK,Retail,Enterprise,6705.87,200,1005.8805,9.5,1215.3805,5490.4895,81.87574934236818,284.48132124352327,High
CUST_000751,Germany,Healthcare,Professional,5414.91,100,812.2365,9.5,921.7365,4493.1735,82.97765248609397,232.80691709844558,High
CUST_000752,USA,Healthcare,Basic,1190.82,50,178.623,9.5,238.123,952.6969999999999,80.00277117640637,49.447941176470586,High
CUST_000753,UK,Consulting,Basic,632.29,50,94.84349999999999,9.5,154.3435,477.94649999999996,75.58856555432548,24.80691176470588,High
CUST_000754,France,Finance,Professional,2086.76,100,313.014,9.5,422.514,1664.246,79.75224869056004,86.37955017301039,High
CUST_000755,France,Finance,Enterprise,15082.55,200,2262.3824999999997,9.5,2471.8824999999997,12610.6675,83.61092215114677,655.667287694974,High
CUST_000756,Australia,Finance,Professional,3861.09,100,579.1635,9.5,688.6635,3172.4265,82.16380047136825,165.23054687500002,High
CUST_000757,India,Education,Basic,1252.37,50,187.85549999999998,9.5,247.35549999999998,1005.0144999999999,80.24836710902441,52.435539130434776,High
CUST_000758,USA,Manufacturing,Basic,809.67,50,121.45049999999999,9.5,180.95049999999998,628.7194999999999,77.65036804663569,32.85990418118467,High
CUST_000759,France,Finance,Enterprise,6768.44,200,1015.2659999999998,4.0,1219.2659999999998,5549.174,81.98589041804254,290.0265156794425,High
CUST_000760,USA,Manufacturing,Enterprise,13995.75,200,2099.3624999999997,9.5,2308.8624999999997,11686.8875,83.50305735451309,610.8129355400697,High
CUST_000761,USA,Healthcare,Premium,50185.28,300,7527.7919999999995,9.5,7837.2919999999995,42347.988,84.38326848365327,2213.3094773519165,High
CUST_000762,UK,Technology,Basic,998.27,50,149.7405,9.5,209.2405,789.0295,79.03889690267259,41.31044502617801,High
CUST_000763,Germany,Media,Basic,443.6,50,66.54,4.5,121.04,322.56,72.71251775207953,16.887958115183245,High
CUST_000764,USA,Healthcare,Basic,914.51,50,137.1765,9.5,196.6765,717.8335,78.49292525040458,37.64861013986014,High
CUST_000765,Australia,Consulting,Professional,4075.33,100,611.2995,9.0,720.2995,3355.0305,82.32516796144616,176.2713047285464,High
CUST_000766,UK,Real Estate,Professional,381.92,100,57.288000000000004,2.0,159.288,222.632,58.29130992590266,11.717473684210526,High
CUST_000767,Canada,Education,Basic,614.91,50,92.23649999999999,9.0,151.23649999999998,463.6735,75.40387367462435,24.403868421052632,High
CUST_000768,UK,Consulting,Basic,736.66,50,110.499,9.0,169.499,567.161,76.98983262519174,29.903040421792618,High
CUST_000769,USA,Finance,Professional,2803.13,100,420.4695,9.0,529.4694999999999,2273.6605,81.11120029681,119.87665202108964,High
CUST_000770,USA,Healthcare,Professional,5156.3,100,773.445,9.0,882.445,4273.8550000000005,82.88592035777523,225.73177816901412,High
CUST_000771,Canada,Healthcare,Basic,450.61,50,67.5915,5.0,122.5915,328.0185,72.79270782477477,17.32492077464789,High
CUST_000772,Germany,Energy,Basic,529.42,50,79.413,9.0,138.413,391.00699999999995,73.85433390627657,20.651778169014083,High
CUST_000773,India,Technology,Professional,2787.06,100,418.05899999999997,9.0,527.059,2260.001,81.08877782043508,119.57677248677251,High
CUST_000774,Australia,Real Estate,Professional,3140.54,100,471.08099999999996,9.0,580.0809999999999,2560.459,81.5289996975052,135.47402116402117,High
CUST_000775,USA,Finance,Professional,2591.67,100,388.7505,9.0,497.7505,2093.9195,80.79390588344239,111.18156637168143,High
CUST_000776,India,Technology,Professional,3879.57,100,581.9355,9.0,690.9355,3188.6345,82.19019842354068,169.6082180851064,High
CUST_000777,Australia,Media,Enterprise,8325.51,200,1248.8265,9.0,1457.8265,6867.6835,82.48954419663876,365.30231382978724,High
CUST_000778,USA,Retail,Basic,919.97,50,137.9955,9.0,196.9955,722.9745,78.5858931715907,38.52439609236235,High
CUST_000779,France,Education,Professional,2781.37,100,417.2055,9.0,526.2055,2255.1645,81.0807764491008,120.8123839285714,High
CUST_000780,Japan,Healthcare,Enterprise,12972.2,200,1945.83,9.0,2154.83,10817.37,83.38879805368553,580.5386404293382,High
CUST_000781,UK,Healthcare,Basic,1014.25,50,152.1375,9.0,211.1375,803.1125,79.18211306765524,43.100849731663686,High
CUST_000782,Australia,Technology,Basic,787.59,50,118.1385,9.0,177.1385,610.4515,77.50780853224987,32.76126118067979,High
CUST_000783,Japan,Energy,Professional,5397.54,100,809.631,9.0,918.631,4478.909,82.98040777760279,240.8015591397849,High
CUST_000784,France,Media,Basic,613.29,50,91.9935,9.0,150.99349999999998,462.2965,75.3785260068482,24.89927289048474,High
CUST_000785,France,Real Estate,Professional,4985.92,100,747.888,9.0,856.888,4129.032,82.8136776890169,222.38951526032318,High
CUST_000786,France,Manufacturing,Basic,952.44,50,142.866,9.0,201.866,750.5740000000001,78.80455666964146,40.49859712230216,High
CUST_000787,Canada,Energy,Enterprise,8880.7,200,1332.105,8.0,1540.105,7340.595000000001,82.65774921149323,397.5051444043322,High
CUST_000788,USA,Education,Basic,805.11,50,120.7665,9.0,179.7665,625.3435,77.67084409777424,33.9860597826087,High
CUST_000789,USA,Consulting,Professional,3639.96,100,545.994,9.0,654.994,2984.966,82.00523630689263,162.22641304347826,High
CUST_000790,France,Consulting,Professional,1071.58,100,160.737,3.5,264.23699999999997,807.343,75.34066200692429,43.95696914700544,High
CUST_000791,USA,Education,Basic,1335.45,50,200.3175,9.0,259.3175,1076.1325000000002,80.58141015080948,58.69813636363638,High
CUST_000792,France,Real Estate,Professional,4802.76,100,720.414,9.0,829.414,3973.3460000000005,82.73029938972718,216.72796363636368,High
CUST_000793,Singapore,Retail,Basic,727.43,50,109.11449999999999,4.5,163.6145,563.8154999999999,77.50680468492246,30.80959016393442,High
CUST_000794,Canada,Energy,Professional,1027.54,100,154.131,2.0,256.131,771.409,75.07264853291811,42.230419708029196,High
CUST_000795,UK,Retail,Professional,2405.63,100,360.8445,9.0,469.8445,1935.7855000000002,80.46862789112252,105.9736587591241,High
CUST_000796,Canada,Media,Premium,19310.88,300,2896.632,9.0,3205.632,16105.248000000001,83.3998225871516,881.6741605839418,High
CUST_000797,USA,Energy,Basic,1006.67,50,151.0005,9.0,210.0005,796.6695,79.1383061151508,43.6930255941499,High
CUST_000798,Canada,Technology,Professional,5256.49,100,788.4735,9.0,897.4735,4359.0165,82.92621516218016,239.50640109890108,High
CUST_000799,USA,Technology,Basic,1494.06,50,224.10899999999998,9.0,283.109,1210.951,81.05048625566407,66.53576923076923,High
CUST_000800,USA,Media,Enterprise,13332.75,200,1999.9125,9.0,2208.9125,11123.8375,83.4323688418602,612.3213302752293,High
CUST_000801,USA,Manufacturing,Basic,206.25,50,30.9375,2.5,83.4375,122.8125,59.54256763308447,6.760321100917431,High
CUST_000802,USA,Energy,Basic,1828.71,50,274.30649999999997,9.0,333.30649999999997,1495.4035000000001,81.77323483091999,82.46710477941177,High
CUST_000803,USA,Media,Professional,3711.27,100,556.6904999999999,9.0,665.6904999999999,3045.5795,82.06277887952403,168.26406077348065,High
CUST_000804,USA,Technology,Enterprise,18054.05,200,2708.1074999999996,9.0,2917.1074999999996,15136.9425,83.84231856989508,837.8381457564575,High
CUST_000805,USA,Finance,Professional,2389.39,100,358.40849999999995,6.0,464.40849999999995,1924.9814999999999,80.56338411316648,106.74573937153419,High
CUST_000806,Brazil,Healthcare,Professional,1645.51,100,246.82649999999998,8.5,355.3265,1290.1835,78.40582308328067,71.54437153419593,High
CUST_000807,Germany,Retail,Basic,1642.93,50,246.4395,8.5,304.9395,1337.9905,81.43879265219668,74.33280555555557,High
CUST_000808,UK,Energy,Professional,3119.27,100,467.8905,8.5,576.3905,2542.8795,81.52136069862276,141.79625464684014,High
CUST_000809,Singapore,Education,Professional,3283.04,100,492.45599999999996,8.5,600.9559999999999,2682.084,81.69488737606797,149.55858736059477,High
CUST_000810,Germany,Healthcare,Professional,3801.86,100,570.279,8.5,678.779,3123.081,82.14591766683237,174.4737988826816,High
CUST_000811,Germany,Energy,Basic,659.05,50,98.85749999999999,8.5,157.3575,501.6925,76.12243194853276,28.02751396648045,High
CUST_000812,Germany,Media,Premium,19778.33,300,2966.7495000000004,8.5,3275.2495000000004,16503.0805,83.44016990303534,925.4063831775702,High
CUST_000813,USA,Consulting,Professional,1667.82,100,250.17299999999997,8.5,358.673,1309.147,78.49403116624596,73.41011214953271,High
CUST_000814,USA,Finance,Professional,599.64,100,89.946,2.0,191.946,407.69399999999996,67.98866005169681,22.990263157894734,High
CUST_000815,USA,Manufacturing,Professional,2464.4300000000003,100,369.66450000000003,5.5,475.16450000000003,1989.2655000000002,80.71876369479475,112.38788135593222,High
CUST_000816,Australia,Media,Basic,1288.11,50,193.21649999999997,8.0,251.21649999999997,1036.8935,80.49665403844362,58.58155367231638,High
CUST_000817,France,Education,Enterprise,9081.16,200,1362.174,8.5,1570.674,7510.486,82.70394673814056,427.54189753320685,High
CUST_000818,Brazil,Manufacturing,Basic,780.8299999999999,50,117.12449999999998,8.5,175.62449999999998,605.2054999999999,77.5069796629271,34.51742395437262,High
CUST_000819,UK,Retail,Basic,664.19,50,99.6285,8.5,158.1285,506.0615,76.19113218909966,28.9178,High
CUST_000820,Singapore,Consulting,Enterprise,5896.97,200,884.5455000000001,8.5,1093.0455000000002,4803.9245,81.46414775020435,274.5099714285714,High
CUST_000821,Germany,Healthcare,Enterprise,6300.15,200,945.0224999999999,8.5,1153.5225,5146.6275,81.6904253225315,294.09299999999996,High
CUST_000822,Germany,Real Estate,Professional,2841.48,100,426.222,8.5,534.722,2306.758,81.18128165152788,132.06629770992367,High
CUST_000823,USA,Healthcare,Enterprise,12108.27,200,1816.2405,8.5,2024.7405,10083.5295,83.2779676386737,577.3013072519085,High
CUST_000824,USA,Retail,Enterprise,10671.22,200,1600.6829999999998,8.5,1809.1829999999998,8862.037,83.046068728722,508.33864244741875,High
