customer_id,country,industry,subscription_type,total_revenue,profit_margin,segment,segment_name
CUST_000645,USA,Retail,Basic,978.97,78.76815665284276,0,Loyal Customers
CUST_000646,UK,Consulting,Basic,1751.27,81.51634804257458,0,Loyal Customers
CUST_000647,Germany,Consulting,Professional,4983.42,82.77244789231513,0,Loyal Customers
CUST_000648,Australia,Finance,Basic,1637.14,81.27349357114497,0,Loyal Customers
CUST_000649,USA,Retail,Basic,1648.82,81.33021597132512,0,Loyal Customers
CUST_000650,France,Technology,Professional,4512.86,82.5512589549444,0,Loyal Customers
CUST_000651,USA,Energy,Premium,21606.49,83.58140605836208,1,Champions
CUST_000652,USA,Energy,Professional,2801.17,81.05493042217921,0,Loyal Customers
CUST_000653,Canada,Manufacturing,Enterprise,10602.46,83.01453340589504,0,Loyal Customers
CUST_000654,Canada,Manufacturing,Enterprise,20628.29,83.97951600471197,1,Champions
CUST_000655,UK,Energy,Enterprise,19784.54,83.93599551164924,1,Champions
CUST_000656,USA,Healthcare,Enterprise,8322.47,82.47060371427747,0,Loyal Customers
CUST_000657,Germany,Media,Enterprise,4574.27,80.57288797362645,0,Loyal Customers
CUST_000658,Germany,Manufacturing,Professional,5784.73,83.0896548505205,0,Loyal Customers
CUST_000659,Germany,Finance,Professional,3339.14,81.79533713669646,0,Loyal Customers
CUST_000660,USA,Finance,Basic,889.48,78.19739401229918,0,Loyal Customers
CUST_000661,USA,Education,Basic,355.87,70.38594470046084,0,Loyal Customers
CUST_000662,Japan,Media,Basic,1371.84,80.58927725334402,0,Loyal Customers
CUST_000663,Singapore,Consulting,Basic,1608.88,81.23911516635694,0,Loyal Customers
CUST_000664,USA,Media,Enterprise,12160.11,83.26886165597051,0,Loyal Customers
CUST_000665,France,Healthcare,Professional,4768.0,82.68229303210354,0,Loyal Customers
CUST_000666,Germany,Healthcare,Professional,3463.7,81.80953370807602,0,Loyal Customers
CUST_000667,USA,Manufacturing,Premium,50483.71,84.38493340031202,1,Champions
CUST_000668,Singapore,Education,Professional,3865.28,82.14100365043761,0,Loyal Customers
CUST_000669,USA,Real Estate,Professional,3569.27,81.90389938587053,0,Loyal Customers
CUST_000670,USA,Technology,Basic,1920.53,81.84940173076322,0,Loyal Customers
CUST_000671,USA,Healthcare,Professional,5312.7,82.9199222242509,0,Loyal Customers
CUST_000672,Japan,Real Estate,Professional,5049.27,82.81140083338614,0,Loyal Customers
CUST_000673,Canada,Education,Professional,5703.29,83.06237616818333,0,Loyal Customers
CUST_000674,UK,Energy,Basic,1107.65,79.53726775364281,0,Loyal Customers
CUST_000675,Singapore,Media,Basic,1823.53,81.68181120238658,0,Loyal Customers
CUST_000676,Japan,Real Estate,Professional,3228.88,81.5775080600454,0,Loyal Customers
CUST_000677,UK,Manufacturing,Professional,2419.71,80.53632238440811,0,Loyal Customers
CUST_000678,Germany,Consulting,Enterprise,8533.67,82.53320372922349,0,Loyal Customers
CUST_000679,Brazil,Real Estate,Professional,4942.19,82.76398162761522,0,Loyal Customers
CUST_000680,USA,Technology,Professional,2363.72,80.32482559344764,0,Loyal Customers
CUST_000681,Brazil,Real Estate,Basic,640.7,75.55602378611228,0,Loyal Customers
CUST_000682,France,Finance,Professional,3946.1,82.1995585525999,0,Loyal Customers
CUST_000683,Canada,Technology,Basic,1878.57,81.77902990556697,0,Loyal Customers
CUST_000684,Canada,Media,Enterprise,9460.95,82.77497738073092,0,Loyal Customers
CUST_000685,USA,Finance,Basic,1946.78,81.89188356217157,0,Loyal Customers
CUST_000686,Singapore,Manufacturing,Basic,768.84,77.2600637315471,0,Loyal Customers
CUST_000687,Japan,Manufacturing,Professional,2502.79,80.5846052421288,0,Loyal Customers
CUST_000688,USA,Education,Enterprise,10043.61,82.90903578590189,0,Loyal Customers
CUST_000689,UK,Education,Professional,4763.42,82.6905612132434,0,Loyal Customers
CUST_000690,UK,Finance,Professional,2253.74,80.11886855241264,0,Loyal Customers
CUST_000691,USA,Manufacturing,Basic,1602.03,81.25424458815012,0,Loyal Customers
CUST_000692,India,Retail,Basic,1004.62,79.17611458945085,0,Loyal Customers
CUST_000693,France,Healthcare,Basic,1605.2,81.26164177895727,0,Loyal Customers
CUST_000694,Australia,Technology,Basic,941.31,78.62506905196958,0,Loyal Customers
CUST_000695,India,Healthcare,Professional,483.97,63.922992685648175,0,Loyal Customers
CUST_000696,USA,Retail,Basic,1341.17,80.52569379203388,0,Loyal Customers
CUST_000697,USA,Real Estate,Professional,1903.41,79.2204820796251,0,Loyal Customers
CUST_000698,UK,Education,Enterprise,18025.2,83.83491787335626,1,Champions
CUST_000699,UK,Media,Basic,1589.33,81.22431323694113,0,Loyal Customers
CUST_000700,France,Real Estate,Professional,2273.43,80.16114346540924,0,Loyal Customers
CUST_000701,USA,Media,Basic,744.38,76.93856714894073,0,Loyal Customers
CUST_000702,USA,Healthcare,Professional,2483.11,80.56974693128,0,Loyal Customers
CUST_000703,France,Education,Professional,5553.41,83.01908553648023,0,Loyal Customers
CUST_000704,Japan,Finance,Enterprise,11858.89,83.22910640953208,0,Loyal Customers
CUST_000705,France,Finance,Enterprise,15237.55,83.62177080844965,0,Loyal Customers
CUST_000706,USA,Finance,Basic,691.34,76.32009835828451,0,Loyal Customers
CUST_000707,USA,Consulting,Basic,603.74,75.06070393374742,0,Loyal Customers
CUST_000708,Germany,Finance,Premium,38282.36,84.19020556982235,1,Champions
CUST_000709,USA,Retail,Basic,1490.38,80.97363777266354,0,Loyal Customers
CUST_000710,Germany,Finance,Premium,43390.49,84.29129993892673,1,Champions
CUST_000711,UK,Consulting,Professional,4854.02,82.73366666460652,0,Loyal Customers
CUST_000712,USA,Retail,Basic,724.89,76.72182369982067,0,Loyal Customers
CUST_000713,Singapore,Healthcare,Premium,25760.53,83.79657608109147,1,Champions
CUST_000714,USA,Healthcare,Premium,45646.67,84.32085203129778,1,Champions
CUST_000715,France,Media,Enterprise,1553.87,72.03191366128658,0,Loyal Customers
CUST_000716,Germany,Media,Professional,3015.06,81.3513782432912,0,Loyal Customers
CUST_000717,Germany,Finance,Professional,2981.87,81.31076703287859,0,Loyal Customers
CUST_000718,USA,Healthcare,Basic,818.07,77.72583365929982,0,Loyal Customers
CUST_000719,UK,Consulting,Professional,3750.93,82.08050515337489,0,Loyal Customers
CUST_000720,USA,Consulting,Professional,3089.01,81.45491126635632,0,Loyal Customers
CUST_000721,India,Technology,Basic,1693.13,81.48531722125753,0,Loyal Customers
CUST_000722,Canada,Manufacturing,Professional,2092.29,79.76611862543612,0,Loyal Customers
CUST_000723,Japan,Consulting,Basic,1251.69,80.24578573140528,0,Loyal Customers
CUST_000724,Canada,Media,Enterprise,9623.17,82.82287663745248,0,Loyal Customers
CUST_000725,India,Technology,Professional,4558.61,82.59777081660677,0,Loyal Customers
CUST_000726,Germany,Retail,Professional,3843.89,82.1511095501964,0,Loyal Customers
CUST_000727,Japan,Healthcare,Professional,2797.05,81.0848712576777,0,Loyal Customers
CUST_000728,USA,Consulting,Premium,19992.74,83.45189631241325,1,Champions
CUST_000729,Canada,Technology,Professional,5612.78,83.04894713680717,0,Loyal Customers
CUST_000730,USA,Education,Professional,2228.08,80.08509530584492,0,Loyal Customers
CUST_000731,UK,Consulting,Professional,3501.91,81.87290115136838,0,Loyal Customers
CUST_000732,USA,Energy,Professional,3556.05,81.92051034009549,0,Loyal Customers
CUST_000733,Singapore,Real Estate,Basic,1616.03,81.31763446449347,0,Loyal Customers
CUST_000734,Singapore,Healthcare,Professional,1823.07,78.99321477938435,0,Loyal Customers
CUST_000735,Japan,Healthcare,Enterprise,5870.93,81.43143176390832,0,Loyal Customers
CUST_000736,Germany,Retail,Professional,2049.14,79.65590610741037,0,Loyal Customers
CUST_000737,Japan,Technology,Professional,5505.54,83.01094350246568,0,Loyal Customers
CUST_000738,UK,Media,Professional,3883.41,82.18010155996518,0,Loyal Customers
CUST_000739,Australia,Energy,Enterprise,16114.27,83.69985813824758,0,Loyal Customers
CUST_000740,Australia,Media,Professional,4549.61,82.59301875761052,0,Loyal Customers
CUST_000741,Australia,Healthcare,Basic,1465.73,80.94003711435862,0,Loyal Customers
CUST_000742,Germany,Energy,Basic,1379.04,80.68481925963525,0,Loyal Customers
CUST_000743,UK,Manufacturing,Basic,279.41,65.67121179586287,0,Loyal Customers
CUST_000744,UK,Healthcare,Professional,3838.7,82.14725780275144,0,Loyal Customers
CUST_000745,UK,Retail,Professional,5724.68,83.08708419145839,0,Loyal Customers
CUST_000746,USA,Finance,Basic,1303.88,80.43607973065212,0,Loyal Customers
CUST_000747,USA,Media,Basic,1372.87,80.6654259658528,0,Loyal Customers
CUST_000748,France,Healthcare,Professional,3079.64,81.44412514409105,0,Loyal Customers
CUST_000749,France,Media,Professional,4415.51,82.53124207341376,0,Loyal Customers
CUST_000750,UK,Retail,Enterprise,6705.87,81.87574934236818,0,Loyal Customers
CUST_000751,Germany,Healthcare,Professional,5414.91,82.97765248609397,0,Loyal Customers
CUST_000752,USA,Healthcare,Basic,1190.82,80.00277117640637,0,Loyal Customers
CUST_000753,UK,Consulting,Basic,632.29,75.58856555432548,0,Loyal Customers
CUST_000754,France,Finance,Professional,2086.76,79.75224869056004,0,Loyal Customers
CUST_000755,France,Finance,Enterprise,15082.55,83.61092215114677,0,Loyal Customers
CUST_000756,Australia,Finance,Professional,3861.09,82.16380047136825,0,Loyal Customers
CUST_000757,India,Education,Basic,1252.37,80.24836710902441,0,Loyal Customers
CUST_000758,USA,Manufacturing,Basic,809.67,77.65036804663569,0,Loyal Customers
CUST_000759,France,Finance,Enterprise,6768.44,81.98589041804254,0,Loyal Customers
CUST_000760,USA,Manufacturing,Enterprise,13995.75,83.50305735451309,0,Loyal Customers
CUST_000761,USA,Healthcare,Premium,50185.28,84.38326848365327,1,Champions
CUST_000762,UK,Technology,Basic,998.27,79.03889690267259,0,Loyal Customers
CUST_000763,Germany,Media,Basic,443.6,72.71251775207953,0,Loyal Customers
CUST_000764,USA,Healthcare,Basic,914.51,78.49292525040458,0,Loyal Customers
CUST_000765,Australia,Consulting,Professional,4075.33,82.32516796144616,0,Loyal Customers
CUST_000766,UK,Real Estate,Professional,381.92,58.29130992590266,0,Loyal Customers
CUST_000767,Canada,Education,Basic,614.91,75.40387367462435,0,Loyal Customers
CUST_000768,UK,Consulting,Basic,736.66,76.98983262519174,0,Loyal Customers
CUST_000769,USA,Finance,Professional,2803.13,81.11120029681,0,Loyal Customers
CUST_000770,USA,Healthcare,Professional,5156.3,82.88592035777523,0,Loyal Customers
CUST_000771,Canada,Healthcare,Basic,450.61,72.79270782477477,0,Loyal Customers
CUST_000772,Germany,Energy,Basic,529.42,73.85433390627657,0,Loyal Customers
CUST_000773,India,Technology,Professional,2787.06,81.08877782043508,0,Loyal Customers
CUST_000774,Australia,Real Estate,Professional,3140.54,81.5289996975052,0,Loyal Customers
CUST_000775,USA,Finance,Professional,2591.67,80.79390588344239,0,Loyal Customers
CUST_000776,India,Technology,Professional,3879.57,82.19019842354068,0,Loyal Customers
CUST_000777,Australia,Media,Enterprise,8325.51,82.48954419663876,0,Loyal Customers
CUST_000778,USA,Retail,Basic,919.97,78.5858931715907,0,Loyal Customers
CUST_000779,France,Education,Professional,2781.37,81.0807764491008,0,Loyal Customers
CUST_000780,Japan,Healthcare,Enterprise,12972.2,83.38879805368553,0,Loyal Customers
CUST_000781,UK,Healthcare,Basic,1014.25,79.18211306765524,0,Loyal Customers
CUST_000782,Australia,Technology,Basic,787.59,77.50780853224987,0,Loyal Customers
CUST_000783,Japan,Energy,Professional,5397.54,82.98040777760279,0,Loyal Customers
CUST_000784,France,Media,Basic,613.29,75.3785260068482,0,Loyal Customers
CUST_000785,France,Real Estate,Professional,4985.92,82.8136776890169,0,Loyal Customers
CUST_000786,France,Manufacturing,Basic,952.44,78.80455666964146,0,Loyal Customers
CUST_000787,Canada,Energy,Enterprise,8880.7,82.65774921149323,0,Loyal Customers
CUST_000788,USA,Education,Basic,805.11,77.67084409777424,0,Loyal Customers
CUST_000789,USA,Consulting,Professional,3639.96,82.00523630689263,0,Loyal Customers
CUST_000790,France,Consulting,Professional,1071.58,75.34066200692429,0,Loyal Customers
CUST_000791,USA,Education,Basic,1335.45,80.58141015080948,0,Loyal Customers
CUST_000792,France,Real Estate,Professional,4802.76,82.73029938972718,0,Loyal Customers
CUST_000793,Singapore,Retail,Basic,727.43,77.50680468492246,0,Loyal Customers
CUST_000794,Canada,Energy,Professional,1027.54,75.07264853291811,0,Loyal Customers
CUST_000795,UK,Retail,Professional,2405.63,80.46862789112252,0,Loyal Customers
CUST_000796,Canada,Media,Premium,19310.88,83.3998225871516,1,Champions
CUST_000797,USA,Energy,Basic,1006.67,79.1383061151508,0,Loyal Customers
CUST_000798,Canada,Technology,Professional,5256.49,82.92621516218016,0,Loyal Customers
CUST_000799,USA,Technology,Basic,1494.06,81.05048625566407,0,Loyal Customers
CUST_000800,USA,Media,Enterprise,13332.75,83.4323688418602,0,Loyal Customers
CUST_000801,USA,Manufacturing,Basic,206.25,59.54256763308447,0,Loyal Customers
CUST_000802,USA,Energy,Basic,1828.71,81.77323483091999,0,Loyal Customers
CUST_000803,USA,Media,Professional,3711.27,82.06277887952403,0,Loyal Customers
CUST_000804,USA,Technology,Enterprise,18054.05,83.84231856989508,1,Champions
CUST_000805,USA,Finance,Professional,2389.39,80.56338411316648,0,Loyal Customers
CUST_000806,Brazil,Healthcare,Professional,1645.51,78.40582308328067,0,Loyal Customers
CUST_000807,Germany,Retail,Basic,1642.93,81.43879265219668,0,Loyal Customers
CUST_000808,UK,Energy,Professional,3119.27,81.52136069862276,0,Loyal Customers
CUST_000809,Singapore,Education,Professional,3283.04,81.69488737606797,0,Loyal Customers
CUST_000810,Germany,Healthcare,Professional,3801.86,82.14591766683237,0,Loyal Customers
CUST_000811,Germany,Energy,Basic,659.05,76.12243194853276,0,Loyal Customers
CUST_000812,Germany,Media,Premium,19778.33,83.44016990303534,1,Champions
CUST_000813,USA,Consulting,Professional,1667.82,78.49403116624596,0,Loyal Customers
CUST_000814,USA,Finance,Professional,599.64,67.98866005169681,0,Loyal Customers
CUST_000815,USA,Manufacturing,Professional,2464.4300000000003,80.71876369479475,0,Loyal Customers
CUST_000816,Australia,Media,Basic,1288.11,80.49665403844362,0,Loyal Customers
CUST_000817,France,Education,Enterprise,9081.16,82.70394673814056,0,Loyal Customers
CUST_000818,Brazil,Manufacturing,Basic,780.8299999999999,77.5069796629271,0,Loyal Customers
CUST_000819,UK,Retail,Basic,664.19,76.19113218909966,0,Loyal Customers
CUST_000820,Singapore,Consulting,Enterprise,5896.97,81.46414775020435,0,Loyal Customers
CUST_000821,Germany,Healthcare,Enterprise,6300.15,81.6904253225315,0,Loyal Customers
CUST_000822,Germany,Real Estate,Professional,2841.48,81.18128165152788,0,Loyal Customers
CUST_000823,USA,Healthcare,Enterprise,12108.27,83.2779676386737,0,Loyal Customers
CUST_000824,USA,Retail,Enterprise,10671.22,83.046068728722,0,Loyal Customers
CUST_000825,Australia,Real Estate,Professional,2627.59,80.87043309483938,0,Loyal Customers
CUST_000826,USA,Healthcare,Basic,605.52,75.33763810215845,0,Loyal Customers
CUST_000827,USA,Manufacturing,Basic,1535.51,81.18966213400022,0,Loyal Customers
CUST_000828,USA,Consulting,Premium,10851.43,82.18923479280168,0,Loyal Customers
CUST_000829,Germany,Education,Basic,686.83,76.48149496243667,0,Loyal Customers
CUST_000830,UK,Retail,Professional,5331.44,82.96474692625834,0,Loyal Customers
CUST_000831,France,Media,Professional,3249.12,81.66038293327752,0,Loyal Customers
CUST_000832,Brazil,Manufacturing,Professional,2598.02,80.823431600097,0,Loyal Customers
CUST_000833,Singapore,Finance,Enterprise,5526.35,81.2270192314652,0,Loyal Customers
CUST_000834,USA,Media,Premium,46897.62,84.34216611798932,1,Champions
CUST_000835,USA,Energy,Enterprise,14295.27,83.54141716706494,0,Loyal Customers
CUST_000836,UK,Retail,Enterprise,2367.45,76.4250504760376,0,Loyal Customers
CUST_000837,Japan,Healthcare,Enterprise,14830.53,83.5940599600554,0,Loyal Customers
CUST_000838,Australia,Finance,Basic,578.33,74.88337310232735,0,Loyal Customers
CUST_000839,USA,Technology,Professional,1614.83,78.62113274380124,0,Loyal Customers
CUST_000840,USA,Retail,Professional,2041.81,79.71018503100174,0,Loyal Customers
CUST_000841,UK,Media,Premium,28793.36,83.93027978315841,1,Champions
CUST_000842,France,Healthcare,Enterprise,11453.69,83.18391873368431,0,Loyal Customers
CUST_000843,USA,Manufacturing,Enterprise,13395.9,83.4472238168217,0,Loyal Customers
CUST_000844,Brazil,Healthcare,Professional,1519.1799999999998,77.89038895727329,0,Loyal Customers
CUST_000845,France,Healthcare,Enterprise,7293.53,82.14804470805672,0,Loyal Customers
CUST_000846,USA,Real Estate,Professional,4398.26,82.54429582540408,0,Loyal Customers
CUST_000847,UK,Healthcare,Basic,1557.56,81.27570510474649,0,Loyal Customers
CUST_000848,UK,Education,Basic,341.29,69.02915323762086,0,Loyal Customers
CUST_000849,USA,Real Estate,Basic,539.73,74.25251046800312,0,Loyal Customers
CUST_000850,India,Consulting,Professional,3021.59,81.42545340217103,0,Loyal Customers
CUST_000851,India,Media,Professional,3332.85,81.75928481844421,0,Loyal Customers
CUST_000852,UK,Media,Professional,3866.59,82.20662856256142,0,Loyal Customers
CUST_000853,UK,Finance,Basic,898.75,78.54571854555165,0,Loyal Customers
CUST_000854,France,Finance,Basic,701.64,76.73255896814652,0,Loyal Customers
CUST_000855,France,Real Estate,Professional,4466.97,82.59326211444869,0,Loyal Customers
CUST_000856,USA,Technology,Basic,1199.91,80.16563604240284,0,Loyal Customers
CUST_000857,Australia,Consulting,Professional,2403.54,80.50629277526991,0,Loyal Customers
CUST_000858,USA,Manufacturing,Premium,33231.34,84.07313876806087,1,Champions
CUST_000859,USA,Energy,Professional,3266.07,81.69302344094449,0,Loyal Customers
CUST_000860,Singapore,Healthcare,Basic,789.63,77.6538042652348,0,Loyal Customers
CUST_000861,USA,Finance,Basic,963.95,78.98227104859123,0,Loyal Customers
CUST_000862,UK,Energy,Basic,754.6700000000001,77.31349711135846,0,Loyal Customers
CUST_000863,Canada,Energy,Basic,1392.76,80.83502660166431,0,Loyal Customers
CUST_000864,Germany,Media,Premium,42053.71,84.26758322450428,1,Champions
CUST_000865,Australia,Education,Professional,2605.06,80.91149182171688,0,Loyal Customers
CUST_000866,UK,Real Estate,Professional,1359.64,77.35034751590482,0,Loyal Customers
CUST_000867,Germany,Consulting,Professional,3296.69,81.72373889040554,0,Loyal Customers
CUST_000868,USA,Media,Enterprise,7015.6900000000005,82.03509984748493,0,Loyal Customers
CUST_000869,UK,Technology,Basic,834.16,78.04596185429828,0,Loyal Customers
CUST_000870,UK,Retail,Professional,1709.54,78.68205083209031,0,Loyal Customers
CUST_000871,Japan,Manufacturing,Professional,1862.88,79.20209996296079,0,Loyal Customers
CUST_000872,Australia,Real Estate,Basic,920.72,78.69972739022299,0,Loyal Customers
CUST_000873,UK,Consulting,Professional,4973.43,82.82829389718182,0,Loyal Customers
CUST_000874,USA,Finance,Basic,587.36,75.12402744437068,0,Loyal Customers
CUST_000875,Australia,Retail,Basic,694.9,76.65237224964385,0,Loyal Customers
CUST_000876,Germany,Technology,Basic,1344.95,80.68697210325956,0,Loyal Customers
CUST_000877,USA,Retail,Basic,967.12,79.00199559521471,0,Loyal Customers
CUST_000878,Singapore,Media,Enterprise,8853.19,82.65047101612976,0,Loyal Customers
CUST_000879,India,Finance,Professional,2183.14,80.05263037354281,0,Loyal Customers
CUST_000880,USA,Consulting,Professional,2767.25,81.09691536032031,0,Loyal Customers
CUST_000881,Germany,Education,Enterprise,15793.59,83.68295702056528,1,Champions
CUST_000882,USA,Technology,Professional,3893.35,82.22582807652002,0,Loyal Customers
CUST_000883,USA,Education,Basic,1563.33,81.28945079125462,0,Loyal Customers
CUST_000884,Canada,Consulting,Professional,2080.28,79.80800753741065,0,Loyal Customers
CUST_000885,UK,Retail,Basic,1467.26,81.04650132559107,0,Loyal Customers
CUST_000886,Germany,Real Estate,Enterprise,11004.15,83.10972850267535,0,Loyal Customers
CUST_000887,Brazil,Finance,Premium,34128.53,84.09750461051073,1,Champions
CUST_000888,Australia,Healthcare,Basic,532.05,74.09737623576288,0,Loyal Customers
CUST_000889,Canada,Consulting,Professional,2314.67,80.33376103824287,0,Loyal Customers
CUST_000890,USA,Energy,Enterprise,10262.29,82.97308108318798,0,Loyal Customers
CUST_000891,USA,Education,Enterprise,3114.8900000000003,78.5308196089762,0,Loyal Customers
CUST_000892,Germany,Retail,Professional,4449.72,82.57269542196943,0,Loyal Customers
CUST_000893,France,Education,Enterprise,13178.47,83.4216047677729,0,Loyal Customers
CUST_000894,France,Education,Professional,1820.95,79.0685956857921,0,Loyal Customers
CUST_000895,USA,Finance,Professional,3537.68,81.94692016541867,0,Loyal Customers
CUST_000896,USA,Finance,Professional,2405.7,80.65581470750838,0,Loyal Customers
CUST_000897,Germany,Energy,Professional,4136.43,82.40094138921391,0,Loyal Customers
CUST_000898,USA,Healthcare,Basic,876.32,78.43757488617302,0,Loyal Customers
CUST_000899,Canada,Media,Basic,296.35,67.45090430557431,0,Loyal Customers
CUST_000900,USA,Education,Basic,360.57,70.16043596427977,0,Loyal Customers
CUST_000901,India,Finance,Professional,4474.91,82.5975324698542,0,Loyal Customers
CUST_000902,UK,Media,Basic,1320.9,80.64629687109644,0,Loyal Customers
CUST_000903,UK,Real Estate,Enterprise,11470.79,83.19098493566273,0,Loyal Customers
CUST_000904,France,Finance,Basic,1204.14,80.22414151060914,0,Loyal Customers
CUST_000905,USA,Energy,Basic,1182.67,80.13744208069808,0,Loyal Customers
CUST_000906,France,Consulting,Enterprise,12982.86,83.40167466823591,0,Loyal Customers
CUST_000907,USA,Retail,Basic,534.78,74.99448381607733,0,Loyal Customers
CUST_000908,USA,Finance,Premium,9013.5,81.6438324248822,1,Champions
CUST_000909,USA,Manufacturing,Enterprise,6048.48,81.56925116847346,0,Loyal Customers
CUST_000910,France,Technology,Basic,1469.82,81.08740466584571,0,Loyal Customers
CUST_000911,USA,Consulting,Basic,859.29,78.30751774700337,0,Loyal Customers
CUST_000912,France,Consulting,Enterprise,4980.63,80.83369807896173,0,Loyal Customers
CUST_000913,France,Consulting,Professional,2570.87,80.81822177620113,0,Loyal Customers
CUST_000914,USA,Consulting,Premium,21893.47,83.59543343497701,1,Champions
CUST_000915,Australia,Consulting,Basic,569.62,74.90423608307147,0,Loyal Customers
CUST_000916,Singapore,Real Estate,Professional,2025.38,79.69196056068213,0,Loyal Customers
CUST_000917,France,Healthcare,Professional,2268.45,80.26072754203291,0,Loyal Customers
CUST_000918,Australia,Education,Professional,1870.83,79.25346368476193,0,Loyal Customers
CUST_000919,USA,Healthcare,Basic,1354.64,80.75473369505038,0,Loyal Customers
CUST_000920,Brazil,Education,Basic,919.87,78.74826064269253,0,Loyal Customers
CUST_000921,UK,Manufacturing,Professional,2147.96,79.99487888564552,0,Loyal Customers
CUST_000922,UK,Healthcare,Professional,2602.86,80.86961699969648,0,Loyal Customers
CUST_000923,India,Healthcare,Basic,1273.93,80.485776410192,0,Loyal Customers
CUST_000924,USA,Technology,Basic,791.24,77.79513428120065,0,Loyal Customers
CUST_000925,Brazil,Media,Professional,4503.45,82.6127577462662,0,Loyal Customers
CUST_000926,USA,Media,Enterprise,10322.54,82.98975543833646,0,Loyal Customers
CUST_000927,Japan,Media,Enterprise,8324.48,82.5072526965616,0,Loyal Customers
CUST_000928,Brazil,Media,Basic,549.61,74.53667988792256,0,Loyal Customers
CUST_000929,Australia,Real Estate,Professional,4008.45,82.31796001456918,0,Loyal Customers
CUST_000930,Japan,Consulting,Professional,3106.42,81.53916231815943,0,Loyal Customers
CUST_000931,Australia,Retail,Professional,2007.14,79.64372368781605,0,Loyal Customers
CUST_000932,USA,Healthcare,Professional,3920.05,82.25747820186426,0,Loyal Customers
CUST_000933,Singapore,Technology,Premium,24340.26,83.73662658631149,1,Champions
CUST_000934,USA,Education,Basic,335.32,69.04303223690096,0,Loyal Customers
CUST_000935,USA,Healthcare,Professional,1732.13,78.79331347350676,0,Loyal Customers
CUST_000936,Australia,Finance,Basic,1396.24,80.8812175470009,0,Loyal Customers
CUST_000937,Germany,Finance,Enterprise,12751.39,83.37266104114057,0,Loyal Customers
CUST_000938,Canada,Energy,Professional,3836.62,82.19784029213137,0,Loyal Customers
CUST_000939,France,Healthcare,Professional,2606.05,80.87467287783089,0,Loyal Customers
CUST_000940,USA,Consulting,Professional,4266.4,82.4801179445951,0,Loyal Customers
CUST_000941,Canada,Technology,Enterprise,8588.53,82.5897125704718,0,Loyal Customers
CUST_000942,France,Finance,Enterprise,9131.5,82.73303101020531,0,Loyal Customers
CUST_000943,USA,Media,Professional,1950.03,79.51249717954504,0,Loyal Customers
CUST_000944,USA,Healthcare,Basic,743.99,77.33756720430107,0,Loyal Customers
CUST_000945,Canada,Retail,Premium,26577.76,83.844867345906,1,Champions
CUST_000946,USA,Energy,Professional,2967.63,81.3941549514092,0,Loyal Customers
CUST_000947,Australia,Energy,Basic,614.58,75.72414129745033,0,Loyal Customers
CUST_000948,Germany,Manufacturing,Professional,2317.8,80.38320656136611,0,Loyal Customers
CUST_000949,France,Healthcare,Basic,463.52,72.70122753651329,0,Loyal Customers
CUST_000950,UK,Consulting,Enterprise,9818.44,82.89163768211887,0,Loyal Customers
CUST_000951,Germany,Real Estate,Basic,597.99,75.4668060200669,0,Loyal Customers
CUST_000952,Australia,Education,Basic,92.93,29.578760490639116,0,Loyal Customers
CUST_000953,Canada,Healthcare,Basic,730.86,77.19991243312764,0,Loyal Customers
CUST_000954,India,Consulting,Basic,895.27,78.6323273165937,0,Loyal Customers
CUST_000955,UK,Healthcare,Basic,473.59,72.96273226351352,0,Loyal Customers
CUST_000956,UK,Finance,Enterprise,10670.83,83.06005431624877,0,Loyal Customers
CUST_000957,Singapore,Healthcare,Basic,885.3000000000001,78.56061718494087,0,Loyal Customers
CUST_000958,UK,Healthcare,Professional,2476.42,80.67892086592393,0,Loyal Customers
CUST_000959,Brazil,Media,Professional,2740.35,81.09509334539986,0,Loyal Customers
CUST_000960,UK,Manufacturing,Professional,1736.18,78.83659046532927,0,Loyal Customers
CUST_000961,Canada,Energy,Basic,798.27,77.85858345442702,0,Loyal Customers
CUST_000962,France,Education,Basic,1291.0,80.58419377076862,0,Loyal Customers
CUST_000963,Australia,Education,Basic,640.04,76.09311772517773,0,Loyal Customers
CUST_000964,France,Technology,Professional,2162.21,80.05098926103726,0,Loyal Customers
CUST_000965,France,Real Estate,Basic,706.17,76.92719986405733,0,Loyal Customers
CUST_000966,France,Manufacturing,Professional,3098.0,81.54589559104069,0,Loyal Customers
CUST_000967,Germany,Finance,Professional,3776.77,82.16667372735505,0,Loyal Customers
CUST_000968,Canada,Healthcare,Enterprise,5104.85,80.9448741003671,0,Loyal Customers
CUST_000969,USA,Education,Enterprise,12412.58,83.33226989693529,0,Loyal Customers
CUST_000970,Germany,Media,Basic,1385.59,80.88564520785219,0,Loyal Customers
CUST_000971,USA,Consulting,Basic,672.15,76.5186116400857,0,Loyal Customers
CUST_000972,Australia,Technology,Professional,3915.93,82.26736109337732,0,Loyal Customers
CUST_000973,Australia,Energy,Professional,2692.19,81.0252395810118,0,Loyal Customers
CUST_000974,UK,Energy,Basic,1097.73,79.80673930074516,0,Loyal Customers
CUST_000975,UK,Real Estate,Professional,2707.13,81.04717524767835,0,Loyal Customers
CUST_000976,USA,Retail,Basic,886.88,78.57208898510525,0,Loyal Customers
CUST_000977,France,Healthcare,Professional,2610.36,80.90063860678754,0,Loyal Customers
CUST_000978,Singapore,Technology,Premium,6887.28,80.62224764747819,1,Champions
