customer_id,signup_date,total_revenue,gross_profit,churn_probability,customer_tenure_days,lifetime_months,date_key
CUST_000632,2023-04-02,1849.48,1001.44908,0.9999999999999852,641,21.4,20230402
CUST_000633,2023-04-02,1497.11,933.8716966666666,0.0007920753899391,641,21.4,20230402
CUST_000634,2023-04-03,3259.39,1756.5888000000002,0.9999968454506976,640,21.3,20230403
CUST_000635,2023-04-03,1568.2,907.6512933333332,0.9207289824253206,640,21.3,20230403
CUST_000636,2023-04-04,13396.94,9361.04336,0.0013704246587591,639,21.3,20230404
CUST_000637,2023-04-04,1826.07,1240.39997,0.0005043061854119,639,21.3,20230404
CUST_000638,2023-04-04,1543.44,969.79439,0.000850402128044,639,21.3,20230404
CUST_000639,2023-04-05,26991.22,15979.658,0.0008720297162166,638,21.3,20230405
CUST_000640,2023-04-06,3557.93,2197.64395,0.0003591463539925,637,21.2,20230406
CUST_000641,2023-04-07,2394.58,1567.5724,0.999999289181626,636,21.2,20230407
CUST_000642,2023-04-08,718.01,324.1927566666666,0.9999999999999964,635,21.2,20230408
CUST_000643,2023-04-09,4112.28,2461.81594,0.0004588848786662,634,21.1,20230409
CUST_000644,2023-04-09,1869.25,1145.4134233333334,0.0011525501525714,634,21.1,20230409
CUST_000645,2023-04-09,978.97,549.3841633333334,0.0004416433667085,634,21.1,20230409
CUST_000646,2023-04-10,1751.27,1129.92108,0.0010178227245821,633,21.1,20230410
CUST_000647,2023-04-10,4983.42,3414.71682,0.0002810370255677,633,21.1,20230410
CUST_000648,2023-04-11,1637.14,1095.9016066666668,0.0004526731675516,632,21.1,20230411
CUST_000649,2023-04-12,1648.82,1181.008193333333,0.0048707021220954,631,21.0,20230412
CUST_000650,2023-04-13,4512.86,2707.58186,0.0030587216506621,630,21.0,20230413
CUST_000651,2023-04-13,21606.49,13563.272230000002,0.9999999947067016,630,21.0,20230413
CUST_000652,2023-04-14,2801.17,1534.73551,0.0048163483783509,629,21.0,20230414
CUST_000653,2023-04-15,10602.46,6745.735356666666,0.0035723971953457,628,20.9,20230415
CUST_000654,2023-04-16,20628.29,14156.20907,0.0034454309643143,627,20.9,20230416
CUST_000655,2023-04-16,19784.54,13279.77482,0.0077172830231562,627,20.9,20230416
CUST_000656,2023-04-16,8322.47,5076.13436,0.0032943406244157,627,20.9,20230416
CUST_000657,2023-04-18,4574.27,1119.6513666666665,1.0,625,20.8,20230418
CUST_000658,2023-04-18,5784.73,3839.6277,0.0022879037058377,625,20.8,20230418
CUST_000659,2023-04-18,3339.14,1946.27495,0.9999993822053428,625,20.8,20230418
CUST_000660,2023-04-19,889.48,483.03206000000006,0.0082303900956784,624,20.8,20230419
CUST_000661,2023-04-20,355.87,54.25645666666665,1.0,623,20.8,20230420
CUST_000662,2023-04-21,1371.84,836.9768333333334,0.0026232699405246,622,20.7,20230421
CUST_000663,2023-04-22,1608.88,860.0267800000001,0.0182817096908993,621,20.7,20230422
CUST_000664,2023-04-22,12160.11,7366.83406,0.0026541169013908,621,20.7,20230422
CUST_000665,2023-04-23,4768.0,2878.79404,0.001498498954426,620,20.7,20230423
CUST_000666,2023-04-23,3463.7,2235.9034,0.0013640969871504,620,20.7,20230423
CUST_000667,2023-04-27,50483.71,37072.44041,0.0003909815576699,616,20.5,20230427
CUST_000668,2023-04-27,3865.28,2198.98332,0.0029159013406714,616,20.5,20230427
CUST_000669,2023-04-27,3569.27,2218.02702,0.0007990582297632,616,20.5,20230427
CUST_000670,2023-04-28,1920.53,1226.38055,0.0011304402466244,615,20.5,20230428
CUST_000671,2023-04-29,5312.7,3678.5917,0.0006125301859631,614,20.5,20230429
CUST_000672,2023-05-01,5049.27,3476.4871700000003,0.0003193540085937,612,20.4,20230501
CUST_000673,2023-05-02,5703.29,3785.04022,0.000505525301711,611,20.4,20230502
CUST_000674,2023-05-02,1107.65,649.0208066666667,0.0022659942401297,611,20.4,20230502
CUST_000675,2023-05-02,1823.53,1243.6082966666663,0.0006754614023729,611,20.4,20230502
CUST_000676,2023-05-03,3228.88,1825.98975,0.0007250326738821,610,20.3,20230503
CUST_000677,2023-05-03,2419.71,1454.8246,0.9990222968483164,610,20.3,20230503
CUST_000678,2023-05-05,8533.67,5558.292903333333,0.0007134402465602,608,20.3,20230505
CUST_000679,2023-05-06,4942.19,3194.57298,0.0005518010169801,607,20.2,20230506
CUST_000680,2023-05-06,2363.72,1086.43539,0.0012059001234221,607,20.2,20230506
CUST_000681,2023-05-06,640.7,288.53565333333336,0.0006318128762578,607,20.2,20230506
CUST_000682,2023-05-08,3946.1,2482.96081,0.0002483214115892,605,20.2,20230508
CUST_000683,2023-05-08,1878.57,1218.5562066666666,0.0005195798672553,605,20.2,20230508
CUST_000684,2023-05-10,9460.95,6279.892450000001,0.0002316530971963,603,20.1,20230510
CUST_000685,2023-05-10,1946.78,1275.82018,0.0006764804837398,603,20.1,20230510
CUST_000686,2023-05-10,768.84,401.64266,0.1542729109483092,603,20.1,20230510
CUST_000687,2023-05-11,2502.79,1323.93619,0.0003828099688015,602,20.1,20230511
CUST_000688,2023-05-12,10043.61,6732.289976666667,0.0050257739870118,601,20.0,20230512
CUST_000689,2023-05-14,4763.42,3263.09682,0.002703806026162,599,20.0,20230514
CUST_000690,2023-05-15,2253.74,1092.07532,0.0065818745042862,598,19.9,20230515
CUST_000691,2023-05-16,1602.03,1075.66513,0.0037277865691372,597,19.9,20230516
CUST_000692,2023-05-17,1004.62,570.2913566666666,0.9582190689021228,596,19.9,20230517
CUST_000693,2023-05-18,1605.2,1010.3940733333334,0.0065978688233424,595,19.8,20230518
CUST_000694,2023-05-19,941.31,566.75001,0.0021556914129086,594,19.8,20230519
CUST_000695,2023-05-21,483.97,-116.24576000000002,1.0,592,19.7,20230521
CUST_000696,2023-05-22,1341.17,824.7023300000001,0.0019139818207544,591,19.7,20230522
CUST_000697,2023-05-24,1903.41,1131.61727,0.000839012166451,589,19.6,20230524
CUST_000698,2023-05-25,18025.2,12269.2817,0.0018694347183432,588,19.6,20230525
CUST_000699,2023-05-27,1589.33,1009.7738233333332,0.002440388655229,586,19.5,20230527
CUST_000700,2023-05-27,2273.43,1349.8145299999996,0.0005425857962881,586,19.5,20230527
CUST_000701,2023-05-28,744.38,363.28737,0.003658478325818,585,19.5,20230528
CUST_000702,2023-05-29,2483.11,1336.30431,0.0009959013638764,584,19.5,20230529
CUST_000703,2023-05-29,5553.41,3688.972260000001,0.0008038097054915,584,19.5,20230529
CUST_000704,2023-05-29,11858.89,8154.537523333332,0.0009103595158793,584,19.5,20230529
CUST_000705,2023-05-30,15237.55,10760.817716666666,0.0008485233127172,583,19.4,20230530
CUST_000706,2023-05-30,691.34,351.50058333333334,0.0022953264657357,583,19.4,20230530
CUST_000707,2023-05-30,603.74,282.5423433333333,0.0027992167144268,583,19.4,20230530
CUST_000708,2023-06-01,38282.36,26332.14633,0.000370010878734,581,19.4,20230601
CUST_000709,2023-06-01,1490.38,874.1941266666666,0.0012020158350037,581,19.4,20230601
CUST_000710,2023-06-02,43390.49,31696.56779,0.9995543479296698,580,19.3,20230602
CUST_000711,2023-06-03,4854.02,3342.9494200000004,0.0005168502336654,579,19.3,20230603
CUST_000712,2023-06-03,724.89,375.49,0.0006763338406247,579,19.3,20230603
CUST_000713,2023-06-05,25760.53,15981.61795,0.0005336941243256,577,19.2,20230605
CUST_000714,2023-06-06,45646.67,29599.052750000003,0.000196826147047,576,19.2,20230606
CUST_000715,2023-06-06,1553.87,228.53376999999975,1.0,576,19.2,20230606
CUST_000716,2023-06-08,3015.06,2045.43548,0.0001974219811418,574,19.1,20230608
CUST_000717,2023-06-09,2981.87,1773.4101099999998,0.0002912135897298,573,19.1,20230609
CUST_000718,2023-06-11,818.07,510.6600733333334,0.0073262544722986,571,19.0,20230611
CUST_000719,2023-06-12,3750.93,2144.18712,0.0112935021972836,570,19.0,20230612
CUST_000720,2023-06-12,3089.01,1757.64627,0.006080479044551,570,19.0,20230612
CUST_000721,2023-06-13,1693.13,1083.6613666666667,0.0058643909691191,569,19.0,20230613
CUST_000722,2023-06-13,2092.29,1342.4462,0.0040334460424751,569,19.0,20230613
CUST_000723,2023-06-15,1251.69,811.05299,0.0068921977450902,567,18.9,20230615
CUST_000724,2023-06-15,9623.17,6067.42322,0.0042663900797068,567,18.9,20230615
CUST_000725,2023-06-15,4558.61,3114.70305,0.0021810492929989,567,18.9,20230615
CUST_000726,2023-06-16,3843.89,2431.65758,0.0019002699636037,566,18.9,20230616
CUST_000727,2023-06-16,2797.05,1764.02555,0.0020490647502537,566,18.9,20230616
CUST_000728,2023-06-17,19992.74,14568.08892,0.0037166430948047,565,18.8,20230617
CUST_000729,2023-06-17,5612.78,3705.46408,0.0013093658614,565,18.8,20230617
CUST_000730,2023-06-17,2228.08,1304.22313,0.0042331013185355,565,18.8,20230617
CUST_000731,2023-06-18,3501.91,2004.768,0.0050966246434132,564,18.8,20230618
CUST_000732,2023-06-18,3556.05,2521.338,0.00483241864842,564,18.8,20230618
CUST_000733,2023-06-20,1616.03,1020.0640333333332,0.0049340457550687,562,18.7,20230620
CUST_000734,2023-06-22,1823.07,940.45958,0.0020157142940978,560,18.7,20230622
CUST_000735,2023-06-22,5870.93,3112.014833333333,0.0033789061190646,560,18.7,20230622
CUST_000736,2023-06-22,2049.14,1012.66373,0.0014303174662957,560,18.7,20230622
CUST_000737,2023-06-24,5505.54,3637.72368,0.0005024645524054,558,18.6,20230624
CUST_000738,2023-06-24,3883.41,2280.67887,0.0011117360106076,558,18.6,20230624
CUST_000739,2023-06-25,16114.27,11471.935503333334,0.0011478004365812,557,18.6,20230625
CUST_000740,2023-06-25,4549.61,3119.74931,0.0005797903487623,557,18.6,20230625
CUST_000741,2023-06-27,1465.73,978.07783,0.0013617820348992,555,18.5,20230627
CUST_000742,2023-06-27,1379.04,847.72486,0.0017181882290475,555,18.5,20230627
CUST_000743,2023-06-27,279.41,68.92510999999999,0.99999999997917,555,18.5,20230627
CUST_000744,2023-06-28,3838.7,2419.9477100000004,0.0006119451539094,554,18.5,20230628
CUST_000745,2023-06-29,5724.68,4027.72828,0.0002859412757083,553,18.4,20230629
CUST_000746,2023-06-29,1303.88,808.3671133333334,0.0013381237141443,553,18.4,20230629
CUST_000747,2023-07-02,1372.87,907.3161033333332,0.0008136852523821,550,18.3,20230702
CUST_000748,2023-07-02,3079.64,1989.90244,0.0004038225171542,550,18.3,20230702
CUST_000749,2023-07-03,4415.51,2831.63168,0.0062871795273845,549,18.3,20230703
CUST_000750,2023-07-03,6705.87,3722.91122,0.0007908997823002,549,18.3,20230703
CUST_000751,2023-07-03,5414.91,3790.89561,0.0002793855364332,549,18.3,20230703
CUST_000752,2023-07-04,1190.82,767.2888866666667,0.0006947587174403,548,18.3,20230704
CUST_000753,2023-07-04,632.29,336.6622566666666,0.000934403659503,548,18.3,20230704
CUST_000754,2023-07-04,2086.76,1150.79,0.0008151168623958,548,18.3,20230704
CUST_000755,2023-07-05,15082.55,10074.670366666667,0.0007264123526321,547,18.2,20230705
CUST_000756,2023-07-06,3861.09,2294.03421,0.0005577886134933,546,18.2,20230706
CUST_000757,2023-07-07,1252.37,815.2439366666665,0.0006720498232052,545,18.2,20230707
CUST_000758,2023-07-08,809.67,437.5435033333333,0.0007684967812,544,18.1,20230708
CUST_000759,2023-07-08,6768.44,3719.920026666666,0.9999999999896494,544,18.1,20230708
CUST_000760,2023-07-08,13995.75,10472.042276666669,0.000357026210567,544,18.1,20230708
CUST_000761,2023-07-08,50185.28,32892.7338,0.0001938699982508,544,18.1,20230708
CUST_000762,2023-07-09,998.27,579.86715,0.0003007311531245,543,18.1,20230709
CUST_000763,2023-07-09,443.6,197.0156,0.999999998890243,543,18.1,20230709
CUST_000764,2023-07-10,914.51,439.1566966666666,0.0021503869254881,542,18.1,20230710
CUST_000765,2023-07-11,4075.33,2762.57943,0.0045485048251339,541,18.0,20230711
CUST_000766,2023-07-12,381.92,-87.91733999999997,0.9999999999999996,540,18.0,20230712
CUST_000767,2023-07-12,614.91,299.7605499999999,0.0084885031714684,540,18.0,20230712
CUST_000768,2023-07-13,736.66,419.1315266666666,0.007432062816249,539,18.0,20230713
CUST_000769,2023-07-13,2803.13,1673.6629899999998,0.0028763337597329,539,18.0,20230713
CUST_000770,2023-07-14,5156.3,3597.5073,0.0024398409773999,538,17.9,20230714
CUST_000771,2023-07-14,450.61,168.05093333333335,0.999999984481911,538,17.9,20230714
CUST_000772,2023-07-14,529.42,239.4238933333333,0.0097067696218668,538,17.9,20230714
CUST_000773,2023-07-15,2787.06,1771.32326,0.0010403674958551,537,17.9,20230715
CUST_000774,2023-07-15,3140.54,2043.85634,0.0015341969680596,537,17.9,20230715
CUST_000775,2023-07-17,2591.67,1429.1048999999998,0.0034597834215138,535,17.8,20230717
CUST_000776,2023-07-18,3879.57,2615.14847,0.0009003291176656,534,17.8,20230718
CUST_000777,2023-07-18,8325.51,5091.36594,0.0030011977160855,534,17.8,20230718
CUST_000778,2023-07-19,919.97,568.5181866666667,0.0031568094627841,533,17.8,20230719
CUST_000779,2023-07-22,2781.37,1544.84167,0.0034715155122281,530,17.7,20230722
CUST_000780,2023-07-23,12972.2,8552.899026666666,0.0019055699682542,529,17.6,20230723
CUST_000781,2023-07-23,1014.25,691.8509533333333,0.002235147948736,529,17.6,20230723
CUST_000782,2023-07-23,787.59,427.72948333333335,0.0016643063641449,529,17.6,20230723
CUST_000783,2023-07-24,5397.54,3558.46778,0.0014327190979017,528,17.6,20230724
CUST_000784,2023-07-25,613.29,299.8378066666667,0.0023741287413209,527,17.6,20230725
CUST_000785,2023-07-25,4985.92,3471.6443200000003,0.0004968435106039,527,17.6,20230725
CUST_000786,2023-07-26,952.44,587.6645733333334,0.0013286599393268,526,17.5,20230726
CUST_000787,2023-07-28,8880.7,5927.724053333333,0.4159121596794454,524,17.5,20230728
CUST_000788,2023-07-30,805.11,399.75235,0.0030968366168234,522,17.4,20230730
CUST_000789,2023-07-30,3639.96,2820.59846,0.0009256610230765,522,17.4,20230730
CUST_000790,2023-07-31,1071.58,462.18818,0.9999999999668114,521,17.4,20230731
CUST_000791,2023-08-01,1335.45,883.9652833333334,0.0013009520872735,520,17.3,20230801
CUST_000792,2023-08-01,4802.76,3066.38325,0.0008039233434461,520,17.3,20230801
CUST_000793,2023-08-02,727.43,356.98889999999994,0.9999999938255082,519,17.3,20230802
CUST_000794,2023-08-03,1027.54,15.810829999999951,0.9999999999999988,518,17.3,20230803
CUST_000795,2023-08-03,2405.63,1393.09507,0.0002470303251977,518,17.3,20230803
CUST_000796,2023-08-03,19310.88,12463.18798,0.00023169967312,518,17.3,20230803
CUST_000797,2023-08-04,1006.67,572.6883033333334,0.0009147193042194,517,17.2,20230804
CUST_000798,2023-08-05,5256.49,2983.34966,0.0003034532306083,516,17.2,20230805
CUST_000799,2023-08-05,1494.06,890.7691100000001,0.0007117987570289,516,17.2,20230805
CUST_000800,2023-08-06,13332.75,10006.072873333334,0.0007762947718595,515,17.2,20230806
CUST_000801,2023-08-06,206.25,-52.74462333333334,0.9999999999999468,515,17.2,20230806
CUST_000802,2023-08-07,1828.71,1190.9597633333333,0.0006231124027692,514,17.1,20230807
CUST_000803,2023-08-08,3711.27,2175.7931,0.0001955771909679,513,17.1,20230808
CUST_000804,2023-08-09,18054.05,12148.919393333334,0.0002378937370311,512,17.1,20230809
CUST_000805,2023-08-10,2389.39,1665.01182,0.9998955953070664,511,17.0,20230810
CUST_000806,2023-08-10,1645.51,1020.80852,0.0037891985653948,511,17.0,20230810
CUST_000807,2023-08-11,1642.93,864.37433,0.0212824401535218,510,17.0,20230811
CUST_000808,2023-08-13,3119.27,2042.45717,0.002870872910287,508,16.9,20230813
CUST_000809,2023-08-13,3283.04,2168.72384,0.003113535874751,508,16.9,20230813
CUST_000810,2023-08-14,3801.86,2569.23406,0.0022310066111798,507,16.9,20230814
CUST_000811,2023-08-14,659.05,310.98793,0.0148535464261645,507,16.9,20230814
CUST_000812,2023-08-16,19778.33,13678.09243,0.0013109287857198,505,16.8,20230816
CUST_000813,2023-08-16,1667.82,937.95767,0.0033237323173741,505,16.8,20230816
CUST_000814,2023-08-19,599.64,1.6368700000000445,0.999999999999984,502,16.7,20230819
CUST_000815,2023-08-20,2464.4300000000003,1537.62226,0.9999867024540182,501,16.7,20230820
CUST_000816,2023-08-20,1288.11,795.05683,0.0499611080289259,501,16.7,20230820
CUST_000817,2023-08-24,9081.16,5730.428313333332,0.0028392782476517,497,16.6,20230824
CUST_000818,2023-08-25,780.8299999999999,427.48438333333326,0.0027840026171129,496,16.5,20230825
CUST_000819,2023-08-26,664.19,341.45325,0.0010649366244127,495,16.5,20230826
CUST_000820,2023-08-26,5896.97,3963.87357,0.0020419066367645,495,16.5,20230826
CUST_000821,2023-08-26,6300.15,4359.19611,0.0013176119675155,495,16.5,20230826
CUST_000822,2023-08-27,2841.48,1715.93799,0.0005070712412291,494,16.5,20230827
CUST_000823,2023-08-27,12108.27,7443.889513333333,0.0012923005884459,494,16.5,20230827
CUST_000824,2023-08-28,10671.22,6381.235136666666,0.0010342455443372,493,16.4,20230828
CUST_000825,2023-08-29,2627.59,1671.37189,0.0003210956002556,492,16.4,20230829
CUST_000826,2023-08-29,605.52,300.34238,0.0016168269507871,492,16.4,20230829
CUST_000827,2023-08-30,1535.51,1043.5448766666666,0.0009266087506551,491,16.4,20230830
CUST_000828,2023-08-31,10851.43,6836.4525300000005,0.9999991727337538,490,16.3,20230831
CUST_000829,2023-09-02,686.83,362.6273666666668,0.0010101249631075,488,16.3,20230902
CUST_000830,2023-09-02,5331.44,3758.04024,0.0002222953502681,488,16.3,20230902
CUST_000831,2023-09-03,3249.12,2078.56979,0.000477082918512,487,16.2,20230903
CUST_000832,2023-09-03,2598.02,1651.07342,0.0002408309445727,487,16.2,20230903
CUST_000833,2023-09-06,5526.35,3125.675456666667,0.0004623281267172,484,16.1,20230906
CUST_000834,2023-09-06,46897.62,32560.48642,0.0001498726184626,484,16.1,20230906
CUST_000835,2023-09-06,14295.27,10167.819836666667,0.00039872694744,484,16.1,20230906
CUST_000836,2023-09-07,2367.45,726.78062,0.9999999999758462,483,16.1,20230907
CUST_000837,2023-09-07,14830.53,9318.03856,0.0008028911141289,483,16.1,20230907
CUST_000838,2023-09-08,578.33,335.5783866666666,0.0006395722966228,482,16.1,20230908
CUST_000839,2023-09-08,1614.83,717.4048599999999,0.9999999999467444,482,16.1,20230908
CUST_000840,2023-09-10,2041.81,1136.26752,0.003753421980464,480,16.0,20230910
CUST_000841,2023-09-10,28793.36,20691.68056,0.0016677082270413,480,16.0,20230910
CUST_000842,2023-09-10,11453.69,6865.03003,0.0126383202125275,480,16.0,20230910
CUST_000843,2023-09-10,13395.9,8654.54416,0.0177353616357335,480,16.0,20230910
CUST_000844,2023-09-10,1519.1799999999998,913.32516,0.0032428766435115,480,16.0,20230910
CUST_000845,2023-09-12,7293.53,4777.978296666666,0.0036598283057022,478,15.9,20230912
CUST_000846,2023-09-13,4398.26,2842.564170000001,0.0021227999215378,477,15.9,20230913
CUST_000847,2023-09-13,1557.56,912.43238,0.015017356794194,477,15.9,20230913
CUST_000848,2023-09-13,341.29,100.73095,0.9999998489941962,477,15.9,20230913
CUST_000849,2023-09-13,539.73,254.87732,0.0056551780161193,477,15.9,20230913
CUST_000850,2023-09-14,3021.59,1983.64589,0.0030698739236359,476,15.9,20230914
CUST_000851,2023-09-14,3332.85,2223.62735,0.0012717939926307,476,15.9,20230914
CUST_000852,2023-09-14,3866.59,2465.42837,0.0015396589149621,476,15.9,20230914
CUST_000853,2023-09-15,898.75,513.6575633333333,0.0077493909328933,475,15.8,20230915
CUST_000854,2023-09-15,701.64,437.02016333333336,0.0046798645845013,475,15.8,20230915
CUST_000855,2023-09-15,4466.97,2889.1291200000005,0.0291275232603628,475,15.8,20230915
CUST_000856,2023-09-15,1199.91,787.9639433333334,0.0023133370487407,475,15.8,20230915
CUST_000857,2023-09-16,2403.54,1508.12934,0.0024844199635597,474,15.8,20230916
CUST_000858,2023-09-16,33231.34,22576.43266,0.0010166365888175,474,15.8,20230916
CUST_000859,2023-09-17,3266.07,2025.29957,0.0025405349775217,473,15.8,20230917
CUST_000860,2023-09-17,789.63,436.2509666666667,0.0050057299009981,473,15.8,20230917
CUST_000861,2023-09-18,963.95,507.2339833333333,0.0055128928126842,472,15.7,20230918
CUST_000862,2023-09-18,754.6700000000001,445.18390333333343,0.0035865622702103,472,15.7,20230918
CUST_000863,2023-09-18,1392.76,875.5021333333334,0.0065782329445594,472,15.7,20230918
CUST_000864,2023-09-18,42053.71,28978.01103,0.0011296402429421,472,15.7,20230918
CUST_000865,2023-09-19,2605.06,1666.50126,0.8912244239978201,471,15.7,20230919
CUST_000866,2023-09-20,1359.64,709.28244,0.9999998832703432,470,15.7,20230920
CUST_000867,2023-09-21,3296.69,2199.24799,0.0012163220572048,469,15.6,20230921
CUST_000868,2023-09-22,7015.6900000000005,4938.29507,0.00165892050671,468,15.6,20230922
CUST_000869,2023-09-23,834.16,507.3040266666666,0.0010023576157636,467,15.6,20230923
CUST_000870,2023-09-23,1709.54,902.61644,0.0007927718921556,467,15.6,20230923
CUST_000871,2023-09-23,1862.88,1012.51478,0.0010182530116903,467,15.6,20230923
CUST_000872,2023-09-23,920.72,574.6508766666667,0.0019157339247369,467,15.6,20230923
CUST_000873,2023-09-23,4973.43,2958.35687,0.0034285510044521,467,15.6,20230923
CUST_000874,2023-09-25,587.36,285.09592,0.0023525359203332,465,15.5,20230925
CUST_000875,2023-09-25,694.9,367.7394100000001,0.00170507198765,465,15.5,20230925
CUST_000876,2023-09-26,1344.95,901.6231166666666,0.0009147348443745,464,15.5,20230926
CUST_000877,2023-09-27,967.12,672.1859833333334,0.0010662935113237,463,15.4,20230927
CUST_000878,2023-09-27,8853.19,6000.476156666668,0.0006136273605758,463,15.4,20230927
CUST_000879,2023-09-27,2183.14,1053.57364,0.0017653440365577,463,15.4,20230927
CUST_000880,2023-09-28,2767.25,1350.9549,0.0031774494817011,462,15.4,20230928
CUST_000881,2023-09-28,15793.59,10293.7429,0.0008642037747818,462,15.4,20230928
CUST_000882,2023-10-01,3893.35,2485.902,0.0003459456138752,459,15.3,20231001
CUST_000883,2023-10-02,1563.33,1004.6495466666664,0.0016885937405807,458,15.3,20231002
CUST_000884,2023-10-02,2080.28,1266.8958799999998,0.000503239300359,458,15.3,20231002
CUST_000885,2023-10-03,1467.26,997.0907933333332,0.0004459903760533,457,15.2,20231003
CUST_000886,2023-10-04,11004.15,7141.753140000001,0.0005023590322028,456,15.2,20231004
CUST_000887,2023-10-05,34128.53,24867.59663,0.0001207556843317,455,15.2,20231005
CUST_000888,2023-10-06,532.05,276.54388333333327,0.0004368910172241,454,15.1,20231006
CUST_000889,2023-10-06,2314.67,1324.47727,0.0004372000184909,454,15.1,20231006
CUST_000890,2023-10-07,10262.29,6546.49339,0.0006720877117235,453,15.1,20231007
CUST_000891,2023-10-07,3114.8900000000003,868.6802400000001,0.9999999999999956,453,15.1,20231007
CUST_000892,2023-10-08,4449.72,3096.73412,0.0001247848107281,452,15.1,20231008
CUST_000893,2023-10-08,13178.47,8197.003433333333,0.0008167250864917,452,15.1,20231008
CUST_000894,2023-10-08,1820.95,817.9973599999998,0.0009466600560513,452,15.1,20231008
CUST_000895,2023-10-08,3537.68,2228.30285,0.0002183210728725,452,15.1,20231008
CUST_000896,2023-10-10,2405.7,1525.2947,0.9999924216146382,450,15.0,20231010
CUST_000897,2023-10-10,4136.43,2657.98541,0.0032389588510777,450,15.0,20231010
CUST_000898,2023-10-11,876.32,444.2590166666667,0.0108533358489817,449,15.0,20231011
CUST_000899,2023-10-12,296.35,101.81918333333334,0.9999999999960798,448,14.9,20231012
CUST_000900,2023-10-12,360.57,149.83280333333337,0.9999999866246116,448,14.9,20231012
CUST_000901,2023-10-13,4474.91,2895.5733200000004,0.0031283243232393,447,14.9,20231013
CUST_000902,2023-10-13,1320.9,758.75943,0.0121316397679656,447,14.9,20231013
CUST_000903,2023-10-13,11470.79,7469.553590000001,0.0045526183399013,447,14.9,20231013
CUST_000904,2023-10-13,1204.14,796.3919400000001,0.0055605873279277,447,14.9,20231013
CUST_000905,2023-10-13,1182.67,720.2094299999999,0.0075210893921983,447,14.9,20231013
CUST_000906,2023-10-15,12982.86,9208.951726666666,0.0036446782630114,445,14.8,20231015
CUST_000907,2023-10-15,534.78,284.64871333333326,0.9999999676386356,445,14.8,20231015
CUST_000908,2023-10-16,9013.5,5536.9085,0.9999999999949538,444,14.8,20231016
CUST_000909,2023-10-17,6048.48,3591.976723333333,0.0037332940595286,443,14.8,20231017
CUST_000910,2023-10-18,1469.82,935.9667233333332,0.0035829189010837,442,14.7,20231018
CUST_000911,2023-10-18,859.29,395.5882433333334,0.0124756070445219,442,14.7,20231018
CUST_000912,2023-10-19,4980.63,2762.71126,0.0038059307637197,441,14.7,20231019
CUST_000913,2023-10-19,2570.87,1654.14077,0.0018962969206397,441,14.7,20231019
CUST_000914,2023-10-21,21893.47,15474.86537,0.0014178265160823,439,14.6,20231021
CUST_000915,2023-10-22,569.62,308.67702,0.0024310384467108,438,14.6,20231022
CUST_000916,2023-10-22,2025.38,1141.9697299999998,0.0007300008596462,438,14.6,20231022
CUST_000917,2023-10-22,2268.45,1294.22681,0.0009381834661083,438,14.6,20231022
CUST_000918,2023-10-24,1870.83,1132.65375,0.0016052633643141,436,14.5,20231024
CUST_000919,2023-10-24,1354.64,846.9139233333333,0.0028310070101581,436,14.5,20231024
CUST_000920,2023-10-24,919.87,534.2348733333333,0.0041920702755341,436,14.5,20231024
CUST_000921,2023-10-24,2147.96,1330.57716,0.0005728271515942,436,14.5,20231024
CUST_000922,2023-10-25,2602.86,1681.80506,0.0006071844422308,435,14.5,20231025
CUST_000923,2023-10-26,1273.93,790.7869266666667,0.0026531885647598,434,14.5,20231026
CUST_000924,2023-10-27,791.24,438.0580333333333,0.0265122894948095,433,14.4,20231027
CUST_000925,2023-10-27,4503.45,3148.15995,0.0004781406652921,433,14.4,20231027
CUST_000926,2023-10-29,10322.54,6465.040583333333,0.0005815531263685,431,14.4,20231029
CUST_000927,2023-10-29,8324.48,5636.007413333333,0.0005433671363733,431,14.4,20231029
CUST_000928,2023-10-30,549.61,294.5826433333333,0.00076864360131,430,14.3,20231030
CUST_000929,2023-10-31,4008.45,2768.51495,0.0002329848819175,429,14.3,20231031
CUST_000930,2023-11-01,3106.42,2096.78005,0.0008457705246221,428,14.3,20231101
CUST_000931,2023-11-03,2007.14,1127.53823,0.000201761722177,426,14.2,20231103
CUST_000932,2023-11-03,3920.05,2701.85855,0.0002677248268866,426,14.2,20231103
CUST_000933,2023-11-04,24340.26,17396.34046,0.0001000903341934,425,14.2,20231104
CUST_000934,2023-11-04,335.32,134.1983866666667,0.9999998788528162,425,14.2,20231104
CUST_000935,2023-11-05,1732.13,1015.97223,0.0002733515371386,424,14.1,20231105
CUST_000936,2023-11-06,1396.24,877.6769800000001,0.0007162778372007,423,14.1,20231106
CUST_000937,2023-11-06,12751.39,7765.883230000001,0.0005255751855185,423,14.1,20231106
CUST_000938,2023-11-06,3836.62,2897.3036,0.0002514447653226,423,14.1,20231106
CUST_000939,2023-11-07,2606.05,1690.76455,0.0001784937905816,422,14.1,20231107
CUST_000940,2023-11-07,4266.4,2725.91686,0.0003675437073394,422,14.1,20231107
CUST_000941,2023-11-08,8588.53,4874.523146666666,0.0063949572440557,421,14.0,20231108
CUST_000942,2023-11-08,9131.5,6822.963506666666,0.0085104368839494,421,14.0,20231108
CUST_000943,2023-11-10,1950.03,1097.08995,0.0030104956321395,419,14.0,20231110
