customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_transactions,total_revenue,avg_transaction,std_transaction,first_transaction,last_transaction,successful_transactions,failed_transactions,customer_tenure_days,days_since_last_transaction,transaction_frequency,payment_failure_rate,avg_monthly_revenue,is_churned,customer_ltv
CUST_000526,2022-12-18,Japan,Retail,Professional,243.18,20,4835.84,241.792,18.648089389927776,2022-12-20,2024-07-12,20.0,0.0,746,174,0.8032128514056225,0.0,186.95257731958762,1,4835.84
CUST_000527,2022-12-19,India,Real Estate,Enterprise,714.66,25,18282.07,731.2828,77.47081700657782,2022-12-21,2024-12-06,23.0,1.0,745,27,1.0053619302949062,0.038461538461538464,707.6930322580646,0,18282.07
CUST_000528,2022-12-19,Singapore,Retail,Basic,61.05,9,535.45,59.49444444444445,4.760851056037963,2022-12-17,2023-08-16,9.0,0.0,745,505,0.3619302949061662,0.0,20.72709677419355,1,535.45
CUST_000529,2022-12-19,Australia,Finance,Professional,159.93,25,3746.9,149.876,66.37505034524142,2022-12-19,2024-12-06,23.0,0.0,745,27,1.0053619302949062,0.0,145.04129032258066,0,3746.9
CUST_000530,2022-12-21,Germany,Media,Professional,165.44,25,4259.93,170.3972,18.950187008751836,2022-12-23,2024-12-12,24.0,1.0,743,21,1.0080645161290323,0.038461538461538464,165.32716688227686,0,4259.93
CUST_000531,2022-12-22,Japan,Consulting,Premium,1758.78,25,44022.58,1760.9032,157.6478129333441,2022-12-21,2024-12-13,23.0,0.0,742,20,1.009421265141319,0.0,1710.7220207253886,0,44022.58
CUST_000532,2022-12-24,Australia,Education,Professional,187.04,17,3213.0,189.0,20.257194092469962,2022-12-26,2024-04-17,16.0,0.0,740,260,0.688259109311741,0.0,125.18181818181817,1,3213.0
CUST_000533,2022-12-24,UK,Media,Professional,262.1,25,5594.94,223.7976,154.825269532033,2022-12-25,2024-12-14,20.0,2.0,740,19,1.0121457489878543,0.07692307692307693,217.9846753246753,0,5594.94
CUST_000534,2022-12-27,USA,Consulting,Basic,38.53,25,977.61,39.1044,4.571360191452868,2022-12-25,2024-12-16,20.0,2.0,737,17,1.0162601626016259,0.07692307692307693,38.23767926988266,0,977.61
CUST_000535,2022-12-28,UK,Education,Basic,71.22,25,1815.61,72.6244,7.827653479811176,2022-12-27,2024-12-16,24.0,0.0,736,17,1.01763907734057,0.0,71.1074412532637,0,1815.61
CUST_000536,2022-12-29,USA,Retail,Basic,62.53,25,1561.88,62.4752,5.566963654752324,2022-12-28,2024-12-16,24.0,1.0,735,17,1.0190217391304348,0.038461538461538464,61.25019607843138,0,1561.88
CUST_000537,2022-12-30,USA,Finance,Basic,96.52,25,2423.44,96.9376,8.524441956319878,2022-12-28,2024-12-18,24.0,1.0,734,15,1.0204081632653061,0.038461538461538464,95.16125654450262,0,2423.44
CUST_000538,2023-01-01,Singapore,Education,Professional,157.29,25,3977.92,159.1168,19.410081298129587,2023-01-02,2024-12-19,22.0,1.0,732,14,1.0231923601637107,0.038461538461538464,156.61102362204724,0,3977.92
CUST_000539,2023-01-01,UK,Real Estate,Professional,292.55,25,7283.65,291.346,21.99166546671715,2023-01-03,2024-12-20,24.0,0.0,732,13,1.0231923601637107,0.0,286.75787401574803,0,7283.65
CUST_000540,2023-01-03,USA,Retail,Premium,1650.77,25,38130.23,1525.2092000000002,636.9057336838265,2023-01-03,2024-12-21,23.0,1.0,730,12,1.0259917920656634,0.038461538461538464,1505.140657894737,0,38130.23
CUST_000541,2023-01-04,Australia,Manufacturing,Basic,86.15,25,2200.83,88.0332,8.51411118868748,2023-01-06,2024-12-26,24.0,1.0,729,7,1.0273972602739725,0.038461538461538464,86.9893280632411,0,2200.83
CUST_000542,2023-01-05,UK,Media,Enterprise,554.51,25,14000.89,560.0355999999999,55.81330106405344,2023-01-06,2024-12-25,25.0,0.0,728,8,1.02880658436214,0.0,554.1249340369393,0,14000.89
CUST_000543,2023-01-05,India,Consulting,Professional,138.96,25,3599.5299999999997,143.9812,17.851627218081084,2023-01-04,2024-12-26,24.0,0.0,728,7,1.02880658436214,0.0,142.46160949868073,0,3599.5299999999997
CUST_000544,2023-01-06,France,Energy,Basic,41.59,25,1057.31,42.2924,4.681759177915925,2023-01-04,2024-12-28,25.0,0.0,727,5,1.0302197802197803,0.0,41.901321003963005,0,1057.31
CUST_000545,2023-01-06,Singapore,Energy,Basic,30.88,24,739.95,30.83125,3.1256794913440347,2023-01-07,2024-11-28,23.0,1.0,727,35,0.989010989010989,0.04,29.32430647291942,0,739.95
CUST_000546,2023-01-07,India,Real Estate,Professional,287.59,25,7155.14,286.2056,23.123901429761652,2023-01-08,2024-12-27,25.0,0.0,726,6,1.031636863823934,0.0,283.93412698412703,0,7155.14
CUST_000547,2023-01-08,France,Retail,Professional,186.69,25,4802.08,192.0832,27.102675562878783,2023-01-06,2024-12-27,23.0,1.0,725,6,1.0330578512396695,0.038461538461538464,190.81112582781455,0,4802.08
CUST_000548,2023-01-08,USA,Manufacturing,Basic,87.19,14,1061.27,75.80499999999999,48.675877891020505,2023-01-07,2024-01-31,12.0,1.0,725,337,0.578512396694215,0.06666666666666667,42.16966887417218,1,1061.27
CUST_000549,2023-01-09,USA,Healthcare,Basic,86.33,25,2163.96,86.5584,7.487112638839263,2023-01-09,2024-12-29,23.0,1.0,724,4,1.0344827586206897,0.038461538461538464,86.09920424403184,0,2163.96
CUST_000550,2023-01-09,Australia,Media,Basic,76.11,25,1883.79,75.3516,5.852621691743509,2023-01-09,2024-12-29,24.0,0.0,724,4,1.0344827586206897,0.0,74.95185676392573,0,1883.79
CUST_000551,2023-01-10,USA,Finance,Premium,2265.67,15,28153.65,1876.91,1259.4143862582664,2023-01-12,2024-03-05,13.0,1.0,723,303,0.6215469613259669,0.0625,1121.6593625498008,1,28153.65
CUST_000552,2023-01-10,Brazil,Retail,Enterprise,475.88,11,5199.16,472.65090909090907,34.18996064769465,2023-01-10,2023-11-07,9.0,2.0,723,422,0.4558011049723757,0.16666666666666666,207.13784860557766,1,5199.16
CUST_000553,2023-01-11,Singapore,Finance,Basic,79.07,25,1864.0,74.56,31.530227560231786,2023-01-12,2024-12-30,22.0,1.0,722,3,1.037344398340249,0.038461538461538464,74.36170212765957,0,1864.0
CUST_000554,2023-01-12,UK,Media,Enterprise,350.78,24,8641.25,360.0520833333333,44.41725888407977,2023-01-14,2024-11-30,24.0,0.0,721,33,0.997229916897507,0.0,345.1897470039946,0,8641.25
CUST_000555,2023-01-13,Canada,Consulting,Basic,62.55,8,493.53,61.69125,4.848447284587981,2023-01-15,2023-08-13,6.0,0.0,720,508,0.332871012482663,0.0,19.7412,1,493.53
CUST_000556,2023-01-13,Australia,Media,Basic,66.41,24,1629.37,67.89041666666667,8.053609765417194,2023-01-13,2024-12-05,24.0,0.0,720,28,0.9986130374479889,0.0,65.17479999999999,0,1629.37
CUST_000557,2023-01-14,USA,Media,Professional,207.73,11,1833.47,166.67909090909092,123.96827468788499,2023-01-13,2023-11-12,9.0,1.0,719,417,0.4583333333333333,0.08333333333333333,73.43671562082778,1,1833.47
CUST_000558,2023-01-16,France,Education,Professional,239.33,24,5765.2699999999995,240.2195833333333,19.585433690942835,2023-01-14,2024-12-05,23.0,0.0,717,28,1.0027855153203342,0.0,231.53694779116466,0,5765.2699999999995
CUST_000559,2023-01-20,USA,Energy,Enterprise,714.67,24,17490.82,728.7841666666667,89.9560218114659,2023-01-19,2024-12-12,22.0,0.0,713,21,1.0084033613445378,0.0,706.2242261103634,0,17490.82
CUST_000560,2023-01-21,USA,Healthcare,Basic,36.66,24,912.01,38.000416666666666,5.694259106798908,2023-01-20,2024-12-09,24.0,0.0,712,24,1.0098176718092566,0.0,36.87371967654986,0,912.01
CUST_000561,2023-01-21,Brazil,Retail,Premium,2314.2,24,51397.130000000005,2141.5470833333334,913.7987711149118,2023-01-19,2024-12-09,22.0,1.0,712,24,1.0098176718092566,0.04,2078.051078167116,0,51397.130000000005
CUST_000562,2023-01-21,Japan,Education,Enterprise,415.44,24,9454.84,393.95166666666665,183.561866899719,2023-01-19,2024-12-13,21.0,2.0,712,20,1.0098176718092566,0.08,382.2711590296496,0,9454.84
CUST_000563,2023-01-22,France,Consulting,Professional,107.86,24,2607.98,108.66583333333334,10.59033518238976,2023-01-24,2024-12-12,24.0,0.0,711,21,1.0112359550561798,0.0,105.58623481781378,0,2607.98
CUST_000564,2023-01-23,USA,Media,Professional,292.36,24,7130.9400000000005,297.1225,33.742378237617366,2023-01-23,2024-12-14,23.0,0.0,710,19,1.0126582278481011,0.0,289.0921621621622,0,7130.9400000000005
CUST_000565,2023-01-25,UK,Education,Basic,96.6,24,2310.04,96.25166666666667,7.651343540255826,2023-01-26,2024-12-15,24.0,0.0,708,18,1.0155148095909734,0.0,93.9040650406504,0,2310.04
CUST_000566,2023-01-29,Canada,Media,Professional,120.19,21,2498.35,118.96904761904761,8.70368939287352,2023-01-27,2024-09-19,20.0,0.0,704,105,0.8936170212765958,0.0,102.1123978201635,1,2498.35
CUST_000567,2023-01-29,USA,Healthcare,Basic,47.11,24,1124.92,46.87166666666667,3.8187690557886955,2023-01-30,2024-12-17,23.0,1.0,704,16,1.0212765957446808,0.04,45.97765667574932,0,1124.92
CUST_000568,2023-01-31,Canada,Energy,Basic,81.28,24,1972.3400000000001,82.18083333333334,9.19206601021946,2023-01-30,2024-12-20,23.0,0.0,702,13,1.0241820768136558,0.0,80.83360655737707,0,1972.3400000000001
CUST_000569,2023-02-01,Japan,Energy,Professional,215.1,3,617.46,205.82000000000002,11.388630295167173,2023-02-03,2023-04-04,3.0,0.0,701,639,0.12820512820512822,0.0,25.340355677154584,1,617.46
CUST_000570,2023-02-01,Germany,Consulting,Professional,143.21,9,1250.27,138.9188888888889,4.993203992539372,2023-02-03,2023-09-27,8.0,1.0,701,463,0.3846153846153846,0.1,51.310670314637484,1,1250.27
CUST_000571,2023-02-01,Japan,Education,Basic,56.38,19,1053.96,55.47157894736842,3.8726121863929035,2023-01-30,2024-07-27,17.0,2.0,701,159,0.811965811965812,0.1,43.25417236662107,1,1053.96
CUST_000572,2023-02-02,Canada,Consulting,Professional,237.09,24,5242.25,218.42708333333334,96.34154769808464,2023-02-03,2024-12-21,23.0,0.0,700,12,1.0271041369472182,0.0,215.43493150684932,0,5242.25
CUST_000573,2023-02-03,USA,Finance,Enterprise,540.48,24,12937.18,539.0491666666667,40.81426912848926,2023-02-02,2024-12-24,23.0,1.0,699,9,1.0285714285714287,0.04,532.3942386831276,0,12937.18
CUST_000574,2023-02-04,Australia,Technology,Professional,195.55,24,4328.27,180.34458333333336,82.18423301546703,2023-02-06,2024-12-24,23.0,0.0,698,9,1.0300429184549356,0.0,178.36277472527476,0,4328.27
CUST_000575,2023-02-05,Japan,Manufacturing,Enterprise,590.18,24,13018.21,542.4254166666666,259.0965035754752,2023-02-06,2024-12-27,20.0,3.0,697,6,1.0315186246418337,0.12,537.202613480055,0,13018.21
CUST_000576,2023-02-05,Canada,Healthcare,Enterprise,380.25,24,8704.69,362.6954166666667,174.6602865186456,2023-02-04,2024-12-25,23.0,0.0,697,8,1.0315186246418337,0.0,359.2031636863824,0,8704.69
CUST_000577,2023-02-06,Canada,Finance,Professional,168.67,24,4201.59,175.06625,23.462248458265698,2023-02-04,2024-12-26,22.0,1.0,696,7,1.0329985652797704,0.04,173.61942148760332,0,4201.59
CUST_000578,2023-02-08,France,Education,Enterprise,617.73,24,15098.82,629.1175,66.00238462424642,2023-02-10,2024-12-28,23.0,0.0,694,5,1.0359712230215827,0.0,625.6417127071824,0,15098.82
CUST_000579,2023-02-08,USA,Retail,Enterprise,663.78,24,15833.91,659.74625,50.31901454178648,2023-02-08,2024-12-31,23.0,1.0,694,2,1.0359712230215827,0.04,656.1012430939227,0,15833.91
CUST_000580,2023-02-08,Japan,Education,Basic,62.33,6,361.4,60.23333333333333,2.724038668350117,2023-02-10,2023-07-06,5.0,1.0,694,546,0.2589928057553957,0.14285714285714285,14.97513812154696,1,361.4
CUST_000581,2023-02-08,Japan,Real Estate,Basic,79.54,24,1969.43,82.05958333333334,9.844131988217613,2023-02-10,2024-12-30,24.0,0.0,694,3,1.0359712230215827,0.0,81.60621546961326,0,1969.43
CUST_000582,2023-02-09,UK,Real Estate,Professional,162.78,24,3629.19,151.21625,68.81824775781872,2023-02-08,2024-12-28,23.0,0.0,693,5,1.037463976945245,0.0,150.58879668049792,0,3629.19
CUST_000583,2023-02-09,USA,Manufacturing,Enterprise,330.28,24,8153.14,339.7141666666667,42.49440576139984,2023-02-08,2024-12-28,23.0,0.0,693,5,1.037463976945245,0.0,338.3045643153527,0,8153.14
CUST_000584,2023-02-12,Japan,Healthcare,Professional,103.52,23,2446.75,106.3804347826087,13.439872658440587,2023-02-11,2024-12-04,20.0,0.0,690,29,0.9985528219971056,0.0,101.94791666666667,0,2446.75
CUST_000585,2023-02-13,USA,Education,Basic,74.36,23,1602.52,69.67478260869565,32.184810769503905,2023-02-11,2024-12-04,21.0,1.0,689,29,1.0,0.041666666666666664,66.86453407510432,0,1602.52
CUST_000586,2023-02-14,France,Finance,Premium,2858.84,23,65874.94,2864.1278260869567,223.37608773620335,2023-02-13,2024-12-05,22.0,0.0,688,28,1.0014513788098693,0.0,2752.434818941504,0,65874.94
CUST_000587,2023-02-14,France,Retail,Basic,65.12,5,343.93,68.786,9.545194078697406,2023-02-14,2023-06-14,4.0,1.0,688,568,0.2177068214804064,0.16666666666666666,14.37033426183844,1,343.93
CUST_000588,2023-02-15,France,Energy,Professional,131.03,23,3051.49,132.67347826086956,12.695138514298815,2023-02-17,2024-12-05,21.0,1.0,687,28,1.002906976744186,0.041666666666666664,127.67740585774058,0,3051.49
CUST_000589,2023-02-16,Australia,Energy,Basic,58.85,23,1411.52,61.3704347826087,10.57639888803061,2023-02-17,2024-12-09,23.0,0.0,686,24,1.0043668122270741,0.0,59.14189944134078,0,1411.52
CUST_000590,2023-02-18,Australia,Real Estate,Professional,145.37,23,3424.51,148.8917391304348,16.338042792589633,2023-02-18,2024-12-11,20.0,2.0,684,22,1.0072992700729928,0.08333333333333333,143.88697478991597,0,3424.51
CUST_000591,2023-02-18,India,Media,Basic,73.08,23,1712.5,74.45652173913044,8.447827912705593,2023-02-16,2024-12-10,21.0,2.0,684,23,1.0072992700729928,0.08333333333333333,71.95378151260503,0,1712.5
CUST_000592,2023-02-21,France,Finance,Premium,2279.96,23,48993.9,2130.169565217391,939.4872619750831,2023-02-21,2024-12-10,22.0,0.0,681,23,1.0117302052785924,0.0,2067.253164556962,0,48993.9
CUST_000593,2023-02-22,USA,Media,Premium,1790.16,6,10432.9,1738.8166666666666,71.76838514740786,2023-02-24,2023-07-23,5.0,1.0,680,529,0.2643171806167401,0.14285714285714285,440.8267605633802,1,10432.9
CUST_000594,2023-02-25,Canada,Consulting,Basic,90.82,23,2166.8,94.20869565217392,12.744419921300254,2023-02-26,2024-12-18,22.0,0.0,677,15,1.0176991150442478,0.0,91.94342291371996,0,2166.8
CUST_000595,2023-02-27,UK,Real Estate,Professional,217.44,23,5075.01,220.6526086956522,26.098685306037112,2023-02-25,2024-12-16,22.0,1.0,675,17,1.0207100591715976,0.041666666666666664,215.95787234042555,0,5075.01
CUST_000596,2023-02-27,USA,Media,Professional,99.89,22,2182.81,99.21863636363636,7.259761438724149,2023-02-26,2024-11-20,22.0,0.0,675,43,0.9763313609467456,0.0,92.88553191489362,0,2182.81
CUST_000597,2023-03-01,UK,Retail,Professional,140.16,23,3232.05,140.52391304347827,10.173366180701468,2023-03-02,2024-12-21,22.0,0.0,673,12,1.0237388724035608,0.0,137.925320056899,0,3232.05
CUST_000598,2023-03-02,USA,Healthcare,Enterprise,703.14,23,13586.7,590.7260869565217,401.76940968827483,2023-03-03,2024-12-21,21.0,0.0,672,12,1.025260029717682,0.0,580.6282051282052,0,13586.7
CUST_000599,2023-03-02,Singapore,Energy,Premium,1372.92,3,4160.45,1386.8166666666666,13.95143481271136,2023-03-02,2023-04-30,3.0,0.0,672,613,0.1337295690936107,0.0,177.79700854700855,1,4160.45
CUST_000600,2023-03-05,Canada,Education,Basic,42.8,23,919.09,39.960434782608694,17.947586183171584,2023-03-05,2024-12-22,22.0,0.0,669,11,1.0298507462686568,0.0,39.445922746781115,0,919.09
CUST_000601,2023-03-05,Australia,Healthcare,Basic,47.36,23,1049.84,45.64521739130434,22.1278236759156,2023-03-04,2024-12-26,21.0,1.0,669,7,1.0298507462686568,0.041666666666666664,45.05751072961373,0,1049.84
CUST_000602,2023-03-07,USA,Real Estate,Basic,65.94,23,1536.41,66.8004347826087,6.4156396111808975,2023-03-06,2024-12-25,21.0,1.0,667,8,1.032934131736527,0.041666666666666664,66.12955523672883,0,1536.41
CUST_000603,2023-03-08,Germany,Education,Enterprise,716.88,23,16643.19,723.6169565217391,56.22417948265697,2023-03-06,2024-12-26,20.0,0.0,666,7,1.0344827586206897,0.0,717.3788793103448,0,16643.19
CUST_000604,2023-03-08,Canada,Consulting,Professional,177.51,23,4116.13,178.96217391304347,13.872018584356884,2023-03-07,2024-12-27,21.0,0.0,666,6,1.0344827586206897,0.0,177.41939655172416,0,4116.13
CUST_000605,2023-03-09,USA,Healthcare,Premium,1694.85,23,32746.2,1423.7478260869566,1029.1491753560163,2023-03-10,2024-12-28,20.0,1.0,665,5,1.0360360360360361,0.041666666666666664,1413.505035971223,0,32746.2
CUST_000606,2023-03-09,UK,Real Estate,Professional,222.47,23,5215.23,226.7491304347826,19.280260964153207,2023-03-08,2024-12-29,21.0,2.0,665,4,1.0360360360360361,0.08333333333333333,225.11784172661868,0,5215.23
CUST_000607,2023-03-10,USA,Manufacturing,Enterprise,942.08,6,5550.32,925.0533333333333,26.92227677345785,2023-03-09,2023-08-08,6.0,0.0,664,513,0.27067669172932335,0.0,239.92737752161383,1,5550.32
CUST_000608,2023-03-10,Canada,Consulting,Basic,34.93,23,813.11,35.35260869565217,2.8711214429070995,2023-03-12,2024-12-27,21.0,2.0,664,6,1.037593984962406,0.08333333333333333,35.14884726224784,0,813.11
CUST_000609,2023-03-12,USA,Finance,Professional,161.64,10,1638.81,163.881,12.814683808471866,2023-03-13,2023-12-07,9.0,0.0,662,392,0.45248868778280543,0.0,71.04667630057803,1,1638.81
CUST_000610,2023-03-13,France,Retail,Basic,50.38,22,1127.37,51.24409090909091,5.2270219683878,2023-03-13,2024-12-01,21.0,0.0,661,32,0.9969788519637462,0.0,48.94515195369029,0,1127.37
CUST_000611,2023-03-14,India,Finance,Basic,55.13,22,1219.31,55.42318181818182,4.287006266297347,2023-03-13,2024-12-01,22.0,0.0,660,32,0.9984871406959153,0.0,53.01347826086956,0,1219.31
CUST_000612,2023-03-14,UK,Finance,Premium,2020.65,22,44525.37,2023.8804545454548,155.78226723699285,2023-03-12,2024-12-04,22.0,0.0,660,29,0.9984871406959153,0.0,1935.885652173913,0,44525.37
CUST_000613,2023-03-15,UK,Media,Professional,218.29,22,4850.0,220.45454545454547,19.16950100631649,2023-03-16,2024-12-05,22.0,0.0,659,28,1.0,0.0,211.17561683599422,0,4850.0
CUST_000614,2023-03-17,UK,Consulting,Basic,55.86,22,1235.67,56.166818181818186,4.3783606264093615,2023-03-17,2024-12-08,21.0,1.0,657,25,1.0030395136778114,0.043478260869565216,53.95938864628822,0,1235.67
CUST_000615,2023-03-17,Singapore,Finance,Professional,196.33,22,4000.31,181.83227272727274,85.65893965143273,2023-03-17,2024-12-06,21.0,0.0,657,27,1.0030395136778114,0.0,174.68602620087336,0,4000.31
CUST_000616,2023-03-17,Brazil,Energy,Basic,77.54,22,1765.1200000000001,80.23272727272727,8.981488996193484,2023-03-19,2024-12-07,21.0,0.0,657,26,1.0030395136778114,0.0,77.07947598253276,0,1765.1200000000001
CUST_000617,2023-03-18,USA,Finance,Basic,67.84,22,1345.1100000000001,61.14136363636364,35.142670887392256,2023-03-18,2024-12-09,21.0,0.0,656,24,1.004566210045662,0.0,58.824052478134114,0,1345.1100000000001
CUST_000618,2023-03-19,France,Real Estate,Basic,49.22,22,1105.92,50.26909090909091,6.397826944392104,2023-03-20,2024-12-06,22.0,0.0,655,27,1.0060975609756098,0.0,48.43445255474453,0,1105.92
CUST_000619,2023-03-19,Japan,Finance,Professional,161.92,22,3573.94,162.4518181818182,12.45452131953297,2023-03-18,2024-12-08,22.0,0.0,655,25,1.0060975609756098,0.0,156.5229197080292,0,3573.94
CUST_000620,2023-03-20,India,Real Estate,Basic,72.36,22,1621.66,73.71181818181819,5.855132576567114,2023-03-19,2024-12-11,20.0,1.0,654,22,1.0076335877862597,0.043478260869565216,71.12543859649124,0,1621.66
CUST_000621,2023-03-22,Japan,Education,Enterprise,965.29,22,21920.0,996.3636363636364,106.55312225522846,2023-03-23,2024-12-13,20.0,1.0,652,20,1.0107197549770293,0.043478260869565216,964.2228739002932,0,21920.0
CUST_000622,2023-03-26,Australia,Real Estate,Enterprise,394.57,22,8905.039999999999,404.77454545454543,41.473097846937435,2023-03-24,2024-12-13,21.0,1.0,648,20,1.0169491525423728,0.043478260869565216,394.02831858407075,0,8905.039999999999
CUST_000623,2023-03-26,Australia,Media,Professional,291.77,22,6444.35,292.925,23.726373461172834,2023-03-28,2024-12-15,20.0,0.0,648,18,1.0169491525423728,0.0,285.14823008849555,0,6444.35
CUST_000624,2023-03-27,USA,Energy,Basic,74.71,22,1665.01,75.68227272727273,6.584858484083867,2023-03-29,2024-12-16,22.0,0.0,647,17,1.0185185185185184,0.0,73.7818316100443,0,1665.01
CUST_000625,2023-03-27,Brazil,Media,Professional,235.94,22,5381.57,244.61681818181816,27.74812106661049,2023-03-28,2024-12-14,21.0,1.0,647,19,1.0185185185185184,0.043478260869565216,238.47429837518462,0,5381.57
CUST_000626,2023-03-29,Australia,Media,Professional,241.03,22,5329.29,242.24045454545455,20.290807085094034,2023-03-27,2024-12-20,21.0,0.0,645,13,1.021671826625387,0.0,236.85733333333334,0,5329.29
CUST_000627,2023-03-29,USA,Real Estate,Basic,63.21,16,1020.93,63.808125,5.077976261924299,2023-03-28,2024-06-19,13.0,2.0,645,197,0.7430340557275542,0.11764705882352941,45.37466666666666,1,1020.93
CUST_000628,2023-03-30,Canada,Healthcare,Professional,212.08,22,4685.05,212.9568181818182,15.590226910094197,2023-03-30,2024-12-19,22.0,0.0,644,14,1.0232558139534884,0.0,208.53338278931753,0,4685.05
CUST_000629,2023-03-30,USA,Retail,Professional,157.42,22,3473.0299999999997,157.86499999999998,12.217997946043518,2023-03-31,2024-12-19,22.0,0.0,644,14,1.0232558139534884,0.0,154.58590504451038,0,3473.0299999999997
CUST_000630,2023-04-01,USA,Manufacturing,Professional,143.97,8,1189.47,148.68375,17.97829638957565,2023-03-31,2023-10-26,8.0,0.0,642,434,0.37325038880248834,0.0,53.10133928571429,1,1189.47
CUST_000631,2023-04-01,USA,Manufacturing,Enterprise,416.75,8,3457.89,432.23625,66.93135458651433,2023-03-31,2023-10-28,8.0,0.0,642,432,0.37325038880248834,0.0,154.3700892857143,1,3457.89
CUST_000632,2023-04-02,UK,Real Estate,Professional,212.13,8,1849.48,231.185,45.55237519289512,2023-03-31,2023-10-29,8.0,0.0,641,431,0.37383177570093457,0.0,82.68912071535023,1,1849.48
CUST_000633,2023-04-02,USA,Real Estate,Basic,67.48,22,1497.1100000000001,68.05045454545456,5.1022912474716655,2023-04-04,2024-12-23,21.0,0.0,641,10,1.02803738317757,0.0,66.93487332339792,0,1497.1100000000001
CUST_000634,2023-04-03,UK,Healthcare,Professional,213.54,15,3259.39,217.29266666666666,21.904836539210326,2023-04-01,2024-05-28,13.0,1.0,640,219,0.702028081123245,0.0625,145.9428358208955,1,3259.39
CUST_000635,2023-04-03,France,Manufacturing,Basic,83.26,19,1568.2,82.53684210526316,5.890447118127962,2023-04-02,2024-09-22,17.0,2.0,640,102,0.8892355694227769,0.1,70.2179104477612,1,1568.2
CUST_000636,2023-04-04,Canada,Education,Enterprise,678.43,22,13396.94,608.9518181818182,317.2077922935925,2023-04-03,2024-12-24,20.0,1.0,639,9,1.03125,0.043478260869565216,600.7596412556054,0,13396.94
CUST_000637,2023-04-04,Australia,Technology,Basic,82.2,22,1826.07,83.00318181818182,8.002913984985858,2023-04-04,2024-12-23,22.0,0.0,639,10,1.03125,0.0,81.88654708520178,0,1826.07
CUST_000638,2023-04-04,Germany,Real Estate,Basic,67.24,22,1543.44,70.15636363636364,9.680817333387932,2023-04-04,2024-12-25,21.0,1.0,639,8,1.03125,0.043478260869565216,69.21255605381165,0,1543.44
CUST_000639,2023-04-05,USA,Media,Premium,1203.83,22,26991.22,1226.8736363636365,95.9533601756829,2023-04-03,2024-12-25,19.0,3.0,638,8,1.032863849765258,0.13043478260869565,1212.1805389221558,0,26991.22
CUST_000640,2023-04-06,USA,Retail,Professional,158.54,22,3557.93,161.7240909090909,19.149166004241778,2023-04-08,2024-12-24,21.0,1.0,637,9,1.0344827586206897,0.043478260869565216,160.02683658170912,0,3557.93
CUST_000641,2023-04-07,France,Technology,Professional,188.95,14,2394.58,171.04142857142855,110.85343996308075,2023-04-05,2024-05-02,13.0,0.0,636,245,0.6593406593406594,0.0,107.86396396396397,1,2394.58
CUST_000642,2023-04-08,Germany,Education,Basic,89.35,8,718.01,89.75125,6.181108170408095,2023-04-08,2023-11-02,7.0,1.0,635,427,0.37735849056603776,0.1111111111111111,32.39142857142857,1,718.01
CUST_000643,2023-04-09,UK,Healthcare,Professional,186.81,22,4112.28,186.92181818181817,14.960766989621519,2023-04-08,2024-12-27,20.0,1.0,634,6,1.0393700787401574,0.043478260869565216,185.79578313253012,0,4112.28
CUST_000644,2023-04-09,USA,Healthcare,Basic,83.29,22,1869.25,84.9659090909091,7.6044076561469165,2023-04-09,2024-12-30,20.0,2.0,634,3,1.0393700787401574,0.08695652173913043,84.45406626506025,0,1869.25
CUST_000645,2023-04-09,USA,Retail,Basic,43.69,22,978.97,44.498636363636365,5.304323748876988,2023-04-11,2024-12-28,21.0,0.0,634,5,1.0393700787401574,0.0,44.230572289156626,0,978.97
CUST_000646,2023-04-10,UK,Consulting,Basic,77.24,22,1751.27,79.60318181818182,8.58891000699304,2023-04-10,2024-12-30,21.0,1.0,633,3,1.0410094637223974,0.043478260869565216,79.24298642533937,0,1751.27
CUST_000647,2023-04-10,Germany,Consulting,Professional,225.55,22,4983.42,226.51909090909092,17.507579830323543,2023-04-10,2024-12-29,22.0,0.0,633,4,1.0410094637223974,0.0,225.4941176470588,0,4983.42
CUST_000648,2023-04-11,Australia,Finance,Basic,72.13,22,1637.14,74.41545454545455,7.836927074691071,2023-04-10,2024-12-30,22.0,0.0,632,3,1.042654028436019,0.0,74.19063444108762,0,1637.14
CUST_000649,2023-04-12,USA,Retail,Basic,85.95,21,1648.82,78.51523809523809,41.33098590876434,2023-04-14,2024-12-03,20.0,0.0,631,30,0.9968354430379746,0.0,74.83298033282904,0,1648.82
CUST_000650,2023-04-13,France,Technology,Professional,213.01,21,4512.86,214.8980952380952,17.581948304737914,2023-04-12,2024-12-02,19.0,1.0,630,31,0.9984152139461172,0.045454545454545456,205.13,0,4512.86
CUST_000651,2023-04-13,USA,Energy,Premium,1561.17,13,21606.489999999998,1662.0376923076922,301.14073446241736,2023-04-14,2024-04-05,12.0,1.0,630,272,0.618066561014263,0.07142857142857142,982.1131818181817,1,21606.489999999998
CUST_000652,2023-04-14,USA,Energy,Professional,132.68,21,2801.17,133.38904761904763,10.80051892492296,2023-04-13,2024-12-05,19.0,1.0,629,28,1.0,0.045454545454545456,127.51911987860396,0,2801.17
CUST_000653,2023-04-15,Canada,Manufacturing,Enterprise,501.53,21,10602.46,504.8790476190476,40.0497682770777,2023-04-14,2024-12-04,20.0,0.0,628,29,1.001589825119237,0.0,483.3948328267477,0,10602.46
